"Id
===
Id
===
int-s","名称
===
Name
===
string-s","等级
===
Level
===
int-s","模型Id
===
AvatarId
===
int-s","装备Id0
===
EquipId0
===
int-s","装备Id1
===
EquipId1
===
int-s","装备Id2
===
EquipId2
===
int-s","技能Id0
===
SkillId0
===
int-s","技能Id1
===
SkillId1
===
int-s","技能Id2
===
SkillId2
===
int-s","技能Id3
===
SkillId3
===
int-s"
2061,紫衣云梦,35,2,2229,2629,2829,2001,2021,2071,-1
2062,乔小风,35,2,2029,2629,2829,2001,2031,2081,-1
2063,孤音影轩,35,2,2129,2629,2829,2001,2041,2091,-1
2064,耀星辰☆,35,2,2229,2629,2829,2001,2011,2061,-1
2065,一眼万年,35,2,2029,2629,2829,2001,2021,2071,-1
2066,Yure,35,2,2429,2729,2929,2501,2511,2591,-1
2067,太无聊,35,2,2529,2729,2929,2501,2531,2601,-1
2068,亚亚淡淡,35,2,2329,2729,2929,2501,2541,2591,-1
2069,亮点无奈,35,2,2429,2729,2929,2501,2511,2601,-1
2070,夏洛特,35,2,2529,2729,2929,2501,2531,2591,-1
2071,马王神,35,3,2029,3029,3229,2001,2041,2091,-1
2072,小鱼QQ2,35,3,2129,3029,3229,2001,2011,2061,-1
2073,Laddy,35,3,2229,3029,3229,2001,2021,2071,-1
2074,宓林楚改,35,3,2029,3029,3229,2001,2031,2081,-1
2075,笑笑剑神,35,3,2129,3029,3229,2001,2041,2091,-1
2076,古烈浩锋,35,3,2529,3129,3329,2501,2531,2591,-1
2077,柒郁云,35,3,2329,3129,3329,2501,2541,2601,-1
2078,风影云仙,35,3,2429,3129,3329,2501,2511,2591,-1
2079,夜恒丶,35,3,2529,3129,3329,2501,2531,2601,-1
2080,独一剑,35,3,2329,3129,3329,2501,2541,2591,-1
2081,小鱼稀饭,35,4,4129,4629,4829,3001,3041,3081,-1
2082,梦峻泽,35,4,4229,4629,4829,3001,3021,3071,-1
2083,只有你最爱,35,4,4029,4629,4829,3001,3011,3081,-1
2084,男人灬,35,4,4129,4629,4829,3001,3041,3071,-1
2085,麦兜大虾,35,4,4229,4629,4829,3001,3021,3081,-1
2086,亚亚郯炮,35,4,4329,4729,4929,3501,3551,3571,-1
2087,狮牌雪茄,35,4,4429,4729,4929,3501,3541,3601,-1
2088,飞扬跋扈,35,4,4529,4729,4929,3501,3511,3591,-1
2089,半兽男人,35,4,4329,4729,4929,3501,3531,3561,-1
2090,染指红颜笑,35,4,4429,4729,4929,3501,3551,3571,-1
2091,晓之楼主,35,5,4229,5029,5229,3001,3021,3081,-1
2092,难得放纵,35,5,4029,5029,5229,3001,3011,3071,-1
2093,苍月北夜,35,5,4129,5029,5229,3001,3041,3081,-1
2094,信鹏九尾狐,35,5,4229,5029,5229,3001,3021,3071,-1
2095,亮点绝情,35,5,4029,5029,5229,3001,3011,3081,-1
2096,洗音尘,35,5,4429,5129,5329,3501,3511,3591,-1
2097,夏侯歌宇,35,5,4529,5129,5329,3501,3531,3561,-1
2098,耀星辰,35,5,4329,5129,5329,3501,3551,3571,-1
2099,猥琐佬,35,5,4429,5129,5329,3501,3541,3601,-1
2100,夜灬恒,35,5,4529,5129,5329,3501,3511,3591,-1
2101,色色滴情爱,36,0,129,729,929,1001,1031,1081,-1
2102,甜mi约定,36,0,229,729,929,1001,1021,1061,-1
2103,亦喜亦欢,36,0,329,729,929,1001,1041,1101,-1
2104,南黑带头,36,0,129,729,929,1001,1011,1071,-1
2105,小鱼果子,36,0,229,729,929,1001,1031,1081,-1
2106,醉花间,36,0,629,829,1029,1501,1521,1581,-1
2107,luoyu,36,0,429,829,1029,1501,1511,1561,-1
2108,开蒙2人伤,36,0,529,829,1029,1501,1531,1581,-1
2109,万风子,36,0,629,829,1029,1501,1521,1561,-1
2110,彡丶宝儿,36,0,429,829,1029,1501,1511,1581,-1
2111,颜笙渊,36,1,229,1129,1329,1001,1041,1101,-1
2112,王、冰凌,36,1,329,1129,1329,1001,1011,1071,-1
2113,陈小兜,36,1,129,1129,1329,1001,1031,1081,-1
2114,燕小蕾,36,1,229,1129,1329,1001,1021,1061,-1
2115,艾渊楚,36,1,329,1129,1329,1001,1041,1101,-1
2116,莫别离,36,1,429,1229,1429,1501,1511,1581,-1
2117,李慕白,36,1,529,1229,1429,1501,1531,1561,-1
2118,一蚊一只G,36,1,629,1229,1429,1501,1521,1581,-1
2119,SamY,36,1,429,1229,1429,1501,1511,1561,-1
2120,丶Ankh,36,1,529,1229,1429,1501,1531,1581,-1
2121,拹Rㄧ午?,36,2,2229,2629,2829,2001,2021,2071,-1
2122,丶冥血月,36,2,2029,2629,2829,2001,2031,2081,-1
2123,亮点大方,36,2,2129,2629,2829,2001,2041,2091,-1
2124,姬无夜,36,2,2229,2629,2829,2001,2011,2061,-1
2125,亮点峰峰,36,2,2029,2629,2829,2001,2021,2071,-1
2126,信鹏没有,36,2,2429,2729,2929,2501,2511,2591,-1
2127,亚亚莫逆8,36,2,2529,2729,2929,2501,2531,2601,-1
2128,莫寒林,36,2,2329,2729,2929,2501,2541,2591,-1
2129,法拉里离,36,2,2429,2729,2929,2501,2511,2601,-1
2130,你没她漂亮,36,2,2529,2729,2929,2501,2531,2591,-1
2131,"庚""F寒一",36,3,2029,3029,3229,2001,2041,2091,-1
2132,艾露莎,36,3,2129,3029,3229,2001,2011,2061,-1
2133,若文宇,36,3,2229,3029,3229,2001,2021,2071,-1
2134,芝″mm,36,3,2029,3029,3229,2001,2031,2081,-1
2135,亚亚落花9,36,3,2129,3029,3229,2001,2041,2091,-1
2136,乔小风1,36,3,2529,3129,3329,2501,2531,2591,-1
2137,雪满长空,36,3,2329,3129,3329,2501,2541,2601,-1
2138,亚亚听说5,36,3,2429,3129,3329,2501,2511,2591,-1
2139,祖云堂,36,3,2529,3129,3329,2501,2531,2601,-1
2140,一网咸鱼,36,3,2329,3129,3329,2501,2541,2591,-1
2141,枫之恋猪,36,4,4129,4629,4829,3001,3041,3081,-1
2142,男人女人,36,4,4229,4629,4829,3001,3021,3071,-1
2143,星星雨,36,4,4029,4629,4829,3001,3011,3081,-1
2144,邢丶小懒,36,4,4129,4629,4829,3001,3041,3071,-1
2145,殷文翊,36,4,4229,4629,4829,3001,3021,3081,-1
2146,艾米丽,36,4,4329,4729,4929,3501,3551,3571,-1
2147,莫＂天涯,36,4,4429,4729,4929,3501,3541,3601,-1
2148,亚亚郯士,36,4,4529,4729,4929,3501,3511,3591,-1
2149,半夏微凉丶,36,4,4329,4729,4929,3501,3531,3561,-1
2150,信鹏爱看,36,4,4429,4729,4929,3501,3551,3571,-1
2151,梦回千年,36,5,4229,5029,5229,3001,3021,3081,-1
2152,神话凹凸曼,36,5,4029,5029,5229,3001,3011,3071,-1
2153,夜航湿人,36,5,4129,5029,5229,3001,3041,3081,-1
2154,梦舞傲北,36,5,4229,5029,5229,3001,3021,3071,-1
2155,淘a馔蒙?,36,5,4029,5029,5229,3001,3011,3081,-1
2156,流云南霜,36,5,4429,5129,5329,3501,3511,3591,-1
2157,冰舞颜陌,36,5,4529,5129,5329,3501,3531,3561,-1
2158,开蒙2心累,36,5,4329,5129,5329,3501,3551,3571,-1
2159,北京男城管,36,5,4429,5129,5329,3501,3541,3601,-1
2160,亚亚莫逆9,36,5,4529,5129,5329,3501,3511,3591,-1
2161,梵蒂冈、神,37,0,130,730,930,1001,1031,1081,-1
2162,默默无语,37,0,230,730,930,1001,1021,1061,-1
2163,浅若烟,37,0,330,730,930,1001,1041,1101,-1
2164,就此止步,37,0,130,730,930,1001,1011,1071,-1
2165,亮点伟大,37,0,230,730,930,1001,1031,1081,-1
2166,苍月冥炽,37,0,630,830,1030,1501,1521,1581,-1
2167,丹麦诺,37,0,430,830,1030,1501,1511,1561,-1
2168,如果有来世,37,0,530,830,1030,1501,1531,1581,-1
2169,圣人鬼谷子,37,0,630,830,1030,1501,1521,1561,-1
2170,苏秘烈哦,37,0,430,830,1030,1501,1511,1581,-1
2171,维纳斯天鹰,37,1,230,1130,1330,1001,1041,1101,-1
2172,冥之刃,37,1,330,1130,1330,1001,1011,1071,-1
2173,妖靖儿,37,1,130,1130,1330,1001,1031,1081,-1
2174,舆子偕老,37,1,230,1130,1330,1001,1021,1061,-1
2175,拼命草红颜,37,1,330,1130,1330,1001,1041,1101,-1
2176,莘风泽,37,1,430,1230,1430,1501,1511,1581,-1
2177,影逸寒,37,1,530,1230,1430,1501,1531,1561,-1
2178,千与千寻,37,1,630,1230,1430,1501,1521,1581,-1
2179,雪月染天,37,1,430,1230,1430,1501,1511,1561,-1
2180,墨义南琴,37,1,530,1230,1430,1501,1531,1581,-1
2181,贵州老兵,37,2,2230,2630,2830,2001,2021,2071,-1
2182,亚亚青松,37,2,2030,2630,2830,2001,2031,2081,-1
2183,独孤芷若,37,2,2130,2630,2830,2001,2041,2091,-1
2184,信鹏西欧,37,2,2230,2630,2830,2001,2011,2061,-1
2185,孤独患者丶,37,2,2030,2630,2830,2001,2021,2071,-1
2186,丶小桥流水,37,2,2430,2730,2930,2501,2511,2591,-1
2187,海冬吸血,37,2,2530,2730,2930,2501,2531,2601,-1
2188,白马银枪,37,2,2330,2730,2930,2501,2541,2591,-1
2189,雨过晴深,37,2,2430,2730,2930,2501,2511,2601,-1
2190,天地之沙,37,2,2530,2730,2930,2501,2531,2591,-1
2191,达菲吉,37,3,2030,3030,3230,2001,2041,2091,-1
2192,寞尔容,37,3,2130,3030,3230,2001,2011,2061,-1
2193,传奇稀饭,37,3,2230,3030,3230,2001,2021,2071,-1
2194,碧蓝怒火,37,3,2030,3030,3230,2001,2031,2081,-1
2195,密橘朵,37,3,2130,3030,3230,2001,2041,2091,-1
2196,南宫浪浪,37,3,2530,3130,3330,2501,2531,2591,-1
2197,亮点菜包,37,3,2330,3130,3330,2501,2541,2601,-1
2198,潇洒大帝,37,3,2430,3130,3330,2501,2511,2591,-1
2199,抹茶小姐,37,3,2530,3130,3330,2501,2531,2601,-1
2200,花开花落,37,3,2330,3130,3330,2501,2541,2591,-1
2201,虞心兰,37,4,4130,4630,4830,3001,3041,3081,-1
2202,梵心雪,37,4,4230,4630,4830,3001,3021,3071,-1
2203,独孤丶佑,37,4,4030,4630,4830,3001,3011,3081,-1
2204,轩辕雷诺,37,4,4130,4630,4830,3001,3041,3071,-1
2205,十二月V疗,37,4,4230,4630,4830,3001,3021,3081,-1
2206,烈随风,37,4,4330,4730,4930,3501,3551,3571,-1
2207,亚亚听说6,37,4,4430,4730,4930,3501,3541,3601,-1
2208,夜航湿人1,37,4,4530,4730,4930,3501,3511,3591,-1
2209,唯尔v独醉,37,4,4330,4730,4930,3501,3531,3561,-1
2210,曾经相爱,37,4,4430,4730,4930,3501,3551,3571,-1
2211,找那个妹,37,5,4230,5030,5230,3001,3021,3081,-1
2212,景影木,37,5,4030,5030,5230,3001,3011,3071,-1
2213,你瞒我瞒,37,5,4130,5030,5230,3001,3041,3081,-1
2214,独家说爱事,37,5,4230,5030,5230,3001,3021,3071,-1
2215,夜小影,37,5,4030,5030,5230,3001,3011,3081,-1
2216,小胡涂,37,5,4430,5130,5330,3501,3511,3591,-1
2217,程小泡,37,5,4530,5130,5330,3501,3531,3561,-1
2218,紫色好好,37,5,4330,5130,5330,3501,3551,3571,-1
2219,传奇怕怕,37,5,4430,5130,5330,3501,3541,3601,-1
2220,领导们,37,5,4530,5130,5330,3501,3511,3591,-1
2221,笑＊浅浅,38,0,131,731,931,1001,1031,1081,-1
2222,祖落苏,38,0,231,731,931,1001,1021,1061,-1
2223,关灵笛,38,0,331,731,931,1001,1041,1101,-1
2224,嬴政邪,38,0,131,731,931,1001,1011,1071,-1
2225,把苹果咬哭,38,0,231,731,931,1001,1031,1081,-1
2226,自由的小呆,38,0,631,831,1031,1501,1521,1591,-1
2227,潇湘雪素,38,0,431,831,1031,1501,1511,1581,-1
2228,会梦游的猫,38,0,531,831,1031,1501,1531,1561,-1
2229,寇糜宇,38,0,631,831,1031,1501,1521,1591,-1
2230,封寒＊炎,38,0,431,831,1031,1501,1511,1581,-1
2231,趴趴猫,38,1,231,1131,1331,1001,1041,1101,-1
2232,麒麟海,38,1,331,1131,1331,1001,1011,1071,-1
2233,墨羽迷歌,38,1,131,1131,1331,1001,1031,1081,-1
2234,折戟成沙,38,1,231,1131,1331,1001,1021,1061,-1
2235,莫北尘,38,1,331,1131,1331,1001,1041,1101,-1
2236,星之永恒,38,1,431,1231,1431,1501,1511,1581,-1
2237,风尘景殇,38,1,531,1231,1431,1501,1531,1561,-1
2238,信鹏额外域,38,1,631,1231,1431,1501,1521,1591,-1
2239,信鹏非唯一,38,1,431,1231,1431,1501,1511,1581,-1
2240,信鹏五一,38,1,531,1231,1431,1501,1531,1561,-1
2241,亚亚东西,38,2,2231,2631,2831,2001,2021,2071,-1
2242,夙无风,38,2,2031,2631,2831,2001,2031,2081,-1
2243,不在颓废,38,2,2131,2631,2831,2001,2041,2091,-1
2244,龙叶然轩,38,2,2231,2631,2831,2001,2011,2061,-1
2245,☆尘埃,38,2,2031,2631,2831,2001,2021,2071,-1
2246,炽缘永恒,38,2,2431,2731,2931,2501,2511,2601,-1
2247,孤独者,38,2,2531,2731,2931,2501,2531,2571,-1
2248,落叶飞花,38,2,2331,2731,2931,2501,2541,2591,-1
2249,欧阳和苍,38,2,2431,2731,2931,2501,2511,2601,-1
2250,地狱男爵,38,2,2531,2731,2931,2501,2531,2571,-1
2251,了芬兰人,38,3,2031,3031,3231,2001,2041,2091,-1
2252,鬼味人间,38,3,2131,3031,3231,2001,2011,2061,-1
2253,飘零的叶子,38,3,2231,3031,3231,2001,2021,2071,-1
2254,卿焰煞,38,3,2031,3031,3231,2001,2031,2081,-1
2255,寂寞的黑夜,38,3,2131,3031,3231,2001,2041,2091,-1
2256,上官冥苍,38,3,2531,3131,3331,2501,2531,2571,-1
2257,混世魔王,38,3,2331,3131,3331,2501,2541,2591,-1
2258,幸芷珊,38,3,2431,3131,3331,2501,2511,2601,-1
2259,冷傲毅,38,3,2531,3131,3331,2501,2531,2571,-1
2260,韶浩祭,38,3,2331,3131,3331,2501,2541,2591,-1
2261,赤角之恋,38,4,4131,4631,4831,3001,3041,3081,-1
2262,呆呆鸟,38,4,4231,4631,4831,3001,3021,3091,-1
2263,夜航逍遥,38,4,4031,4631,4831,3001,3011,3071,-1
2264,尘埃一粒,38,4,4131,4631,4831,3001,3041,3081,-1
2265,太阳花,38,4,4231,4631,4831,3001,3021,3091,-1
2266,零云龙,38,4,4331,4731,4931,3501,3551,3571,-1
2267,假装不在乎,38,4,4431,4731,4931,3501,3541,3601,-1
2268,沐苍云,38,4,4531,4731,4931,3501,3511,3591,-1
2269,亚亚白桦,38,4,4331,4731,4931,3501,3531,3561,-1
2270,闾丘泽少,38,4,4431,4731,4931,3501,3551,3571,-1
2271,凌乱的烦,38,5,4231,5031,5231,3001,3021,3091,-1
2272,北冥柏炎,38,5,4031,5031,5231,3001,3011,3071,-1
2273,戎孤冥,38,5,4131,5031,5231,3001,3041,3081,-1
2274,に五月ふ,38,5,4231,5031,5231,3001,3021,3091,-1
2275,死亡收割,38,5,4031,5031,5231,3001,3011,3071,-1
2276,仄王子,38,5,4431,5131,5331,3501,3511,3591,-1
2277,凝梦云乐,38,5,4531,5131,5331,3501,3531,3561,-1
2278,zelo,38,5,4331,5131,5331,3501,3551,3571,-1
2279,丨弑神者灬,38,5,4431,5131,5331,3501,3541,3601,-1
2280,要你一颗蛋,38,5,4531,5131,5331,3501,3511,3591,-1
2281,街头霸王,39,0,132,732,932,1001,1031,1081,-1
2282,慕容傲,39,0,232,732,932,1001,1021,1061,-1
2283,爱情杀手Д,39,0,332,732,932,1001,1041,1101,-1
2284,亮点鬼火,39,0,132,732,932,1001,1011,1071,-1
2285,烟花三月,39,0,232,732,932,1001,1031,1081,-1
2286,闹闹爱闹,39,0,632,832,1032,1501,1521,1591,-1
2287,胤熙红颜′,39,0,432,832,1032,1501,1511,1581,-1
2288,米兰、,39,0,532,832,1032,1501,1531,1561,-1
2289,亚亚听说7,39,0,632,832,1032,1501,1521,1591,-1
2290,传奇剌剌,39,0,432,832,1032,1501,1511,1581,-1
2291,陌上默颜,39,1,232,1132,1332,1001,1041,1101,-1
2292,树子先生,39,1,332,1132,1332,1001,1011,1071,-1
2293,轻歌曼舞,39,1,132,1132,1332,1001,1031,1081,-1
2294,传奇小虎,39,1,232,1132,1332,1001,1021,1061,-1
2295,独孤觅星,39,1,332,1132,1332,1001,1041,1101,-1
2296,纯白丶,39,1,432,1232,1432,1501,1511,1581,-1
2297,南宫依柔,39,1,532,1232,1432,1501,1531,1561,-1
2298,伊云铩,39,1,632,1232,1432,1501,1521,1591,-1
2299,灵仙子风,39,1,432,1232,1432,1501,1511,1581,-1
2300,陳尕陳,39,1,532,1232,1432,1501,1531,1561,-1
2301,星辰涵蕾,39,2,2232,2632,2832,2001,2021,2071,-1
2302,明月木寒,39,2,2032,2632,2832,2001,2031,2081,-1
2303,火爆囡囡,39,2,2132,2632,2832,2001,2041,2091,-1
2304,王小仙,39,2,2232,2632,2832,2001,2011,2061,-1
2305,夜い无影,39,2,2032,2632,2832,2001,2021,2071,-1
2306,懒得想名字,39,2,2432,2732,2932,2501,2511,2601,-1
2307,鱼仔专宠,39,2,2532,2732,2932,2501,2531,2571,-1
2308,信鹏得到,39,2,2332,2732,2932,2501,2541,2591,-1
2309,玩玩小白,39,2,2432,2732,2932,2501,2511,2601,-1
2310,南宫少安,39,2,2532,2732,2932,2501,2531,2571,-1
2311,伊寻双,39,3,2032,3032,3232,2001,2041,2091,-1
2312,尚翔弈防,39,3,2132,3032,3232,2001,2011,2061,-1
2313,蜡笔小新,39,3,2232,3032,3232,2001,2021,2071,-1
2314,亚亚逍遥,39,3,2032,3032,3232,2001,2031,2081,-1
2315,风的眷恋,39,3,2132,3032,3232,2001,2041,2091,-1
2316,鱼儿不乐,39,3,2532,3132,3332,2501,2531,2571,-1
2317,骄阳似火焰,39,3,2332,3132,3332,2501,2541,2591,-1
2318,了大量的,39,3,2432,3132,3332,2501,2511,2601,-1
2319,剑圣风清扬,39,3,2532,3132,3332,2501,2531,2571,-1
2320,九彩霸王花,39,3,2332,3132,3332,2501,2541,2591,-1
2321,亚亚银杏,39,4,4132,4632,4832,3001,3041,3081,-1
2322,寒苍暗,39,4,4232,4632,4832,3001,3021,3091,-1
2323,静新蕾,39,4,4032,4632,4832,3001,3011,3071,-1
2324,西西来捣乱,39,4,4132,4632,4832,3001,3041,3081,-1
2325,风の邪,39,4,4232,4632,4832,3001,3021,3091,-1
2326,池隐木,39,4,4332,4732,4932,3501,3551,3571,-1
2327,红毛黑耳,39,4,4432,4732,4932,3501,3541,3601,-1
2328,儿歌三首,39,4,4532,4732,4932,3501,3511,3591,-1
2329,尤妙彤,39,4,4332,4732,4932,3501,3531,3561,-1
2330,陌上兮卉,39,4,4432,4732,4932,3501,3551,3571,-1
2331,苍无风,39,5,4232,5032,5232,3001,3021,3091,-1
2332,夜航传奇,39,5,4032,5032,5232,3001,3011,3071,-1
2333,龙叶易隐,39,5,4132,5032,5232,3001,3041,3081,-1
2334,醉柳小意,39,5,4232,5032,5232,3001,3021,3091,-1
2335,紫雨の潇潇,39,5,4032,5032,5232,3001,3011,3071,-1
2336,信鹏没个,39,5,4432,5132,5332,3501,3511,3591,-1
2337,东方易泽,39,5,4532,5132,5332,3501,3531,3561,-1
2338,虫子乱飞,39,5,4332,5132,5332,3501,3551,3571,-1
2339,Min静静,39,5,4432,5132,5332,3501,3541,3601,-1
2340,黄埔军校,39,5,4532,5132,5332,3501,3511,3591,-1
2341,音乐会,40,0,133,733,933,1001,1031,1081,-1
2342,夕颜、沫雪,40,0,233,733,933,1001,1021,1061,-1
2343,万丶伊,40,0,333,733,933,1001,1041,1101,-1
2344,依然丶勃起,40,0,133,733,933,1001,1011,1071,-1
2345,君莫问,40,0,233,733,933,1001,1031,1081,-1
2346,炽天使,40,0,633,833,1033,1501,1521,1591,-1
2347,不吃鱼的猫,40,0,433,833,1033,1501,1511,1581,-1
2348,虫虫儿rr,40,0,533,833,1033,1501,1531,1561,-1
2349,泡泡龙,40,0,633,833,1033,1501,1521,1591,-1
2350,亚亚月月,40,0,433,833,1033,1501,1511,1581,-1
2351,枫一小乐,40,1,233,1133,1333,1001,1041,1101,-1
2352,倪晏宇,40,1,333,1133,1333,1001,1011,1071,-1
2353,云梦泽,40,1,133,1133,1333,1001,1031,1081,-1
2354,亚亚红枫,40,1,233,1133,1333,1001,1021,1061,-1
2355,夜航稀饭,40,1,333,1133,1333,1001,1041,1101,-1
2356,深海の雪,40,1,433,1233,1433,1501,1511,1581,-1
2357,传奇hb,40,1,533,1233,1433,1501,1531,1561,-1
2358,傲世天下,40,1,633,1233,1433,1501,1521,1591,-1
2359,阧好看,40,1,433,1233,1433,1501,1511,1581,-1
2360,秋静沐,40,1,533,1233,1433,1501,1531,1561,-1
2361,怪兽杀手,40,2,2233,2633,2833,2001,2021,2071,-1
2362,至尊王者,40,2,2033,2633,2833,2001,2031,2081,-1
2363,大魔神,40,2,2133,2633,2833,2001,2041,2091,-1
2364,夏心研,40,2,2233,2633,2833,2001,2011,2061,-1
2365,亮点木头,40,2,2033,2633,2833,2001,2021,2071,-1
2366,风尘侯郁,40,2,2433,2733,2933,2501,2511,2601,-1
2367,麦兜牛牛,40,2,2533,2733,2933,2501,2531,2571,-1
2368,信鹏没打,40,2,2333,2733,2933,2501,2541,2591,-1
2369,入海成思,40,2,2433,2733,2933,2501,2511,2601,-1
2370,邪煌风,40,2,2533,2733,2933,2501,2531,2571,-1
2371,夜航灵儿,40,3,2033,3033,3233,2001,2041,2091,-1
2372,米果果,40,3,2133,3033,3233,2001,2011,2061,-1
2373,战神皇天翼,40,3,2233,3033,3233,2001,2021,2071,-1
2374,繁花落叶丶,40,3,2033,3033,3233,2001,2031,2081,-1
2375,山前那个贼,40,3,2133,3033,3233,2001,2041,2091,-1
2376,传奇熬见,40,3,2533,3133,3333,2501,2531,2571,-1
2377,丿诚灬?天,40,3,2333,3133,3333,2501,2541,2591,-1
2378,妖枫北,40,3,2433,3133,3333,2501,2511,2601,-1
2379,西糜北,40,3,2533,3133,3333,2501,2531,2571,-1
2380,邦尼利尔,40,3,2333,3133,3333,2501,2541,2591,-1
2381,不要喜欢我,40,4,4133,4633,4833,3001,3041,3081,-1
2382,司马北佑,40,4,4233,4633,4833,3001,3021,3091,-1
2383,绝世宠儿°,40,4,4033,4633,4833,3001,3011,3071,-1
2384,声沙丶,40,4,4133,4633,4833,3001,3041,3081,-1
2385,小丶怶,40,4,4233,4633,4833,3001,3021,3091,-1
2386,乾坤魔剑,40,4,4333,4733,4933,3501,3551,3571,-1
2387,大口大口,40,4,4433,4733,4933,3501,3541,3601,-1
2388,掌心亭,40,4,4533,4733,4933,3501,3511,3591,-1
2389,明月觅迟,40,4,4333,4733,4933,3501,3531,3561,-1
2390,小眼睛,40,4,4433,4733,4933,3501,3551,3571,-1
2391,小鱼趴趴,40,5,4233,5033,5233,3001,3021,3091,-1
2392,蔺景泽,40,5,4033,5033,5233,3001,3011,3071,-1
2393,爆炒人民币,40,5,4133,5033,5233,3001,3041,3081,-1
2394,荀碧凡,40,5,4233,5033,5233,3001,3021,3091,-1
2395,信鹏阿萨帝,40,5,4033,5033,5233,3001,3011,3071,-1
2396,冷眼看你装,40,5,4433,5133,5333,3501,3511,3591,-1
2397,亚亚白杨,40,5,4533,5133,5333,3501,3531,3561,-1
2398,音铩无天,40,5,4333,5133,5333,3501,3551,3571,-1
2399,小刚紫,40,5,4433,5133,5333,3501,3541,3601,-1
2400,宓诗桃っ,40,5,4533,5133,5333,3501,3511,3591,-1
2401,烈焰寒冰,41,0,133,733,933,1001,1031,1081,-1
2402,无爱°,41,0,233,733,933,1001,1021,1061,-1
2403,K流SI,41,0,333,733,933,1001,1041,1101,-1
2404,丶素念,41,0,133,733,933,1001,1011,1071,-1
2405,梦丶残垣,41,0,233,733,933,1001,1031,1081,-1
2406,所有的承诺,41,0,633,833,1033,1501,1521,1591,-1
2407,夕颜、残雪,41,0,433,833,1033,1501,1551,1581,-1
2408,开心宝气,41,0,533,833,1033,1501,1511,1561,-1
2409,亚亚相见,41,0,633,833,1033,1501,1531,1591,-1
2410,传奇宝宝,41,0,433,833,1033,1501,1521,1581,-1
2411,首席大弟子,41,1,233,1133,1333,1001,1041,1101,-1
2412,传奇大象,41,1,333,1133,1333,1001,1011,1071,-1
2413,穆思思,41,1,133,1133,1333,1001,1031,1081,-1
2414,莘无川,41,1,233,1133,1333,1001,1021,1061,-1
2415,皇甫傲宇,41,1,333,1133,1333,1001,1041,1101,-1
2416,而二人,41,1,433,1233,1433,1501,1511,1581,-1
2417,司徒醉山,41,1,533,1233,1433,1501,1531,1561,-1
2418,纳兰宇佑,41,1,633,1233,1433,1501,1521,1591,-1
2419,傲雪追风,41,1,433,1233,1433,1501,1551,1581,-1
2420,踏平木耳街,41,1,533,1233,1433,1501,1511,1561,-1
2421,水路幽魂,41,2,2233,2633,2833,2001,2021,2071,-1
2422,只如初见,41,2,2033,2633,2833,2001,2031,2081,-1
2423,断瑟陌,41,2,2133,2633,2833,2001,2041,2091,-1
2424,北宫秋影,41,2,2233,2633,2833,2001,2011,2061,-1
2425,天蓝de心,41,2,2033,2633,2833,2001,2021,2071,-1
2426,蒙牛单果粒,41,2,2433,2733,2933,2501,2531,2601,-1
2427,安泣彦,41,2,2533,2733,2933,2501,2551,2571,-1
2428,曾希o丶,41,2,2333,2733,2933,2501,2541,2591,-1
2429,妖精的旋律,41,2,2433,2733,2933,2501,2511,2601,-1
2430,刚刚回来,41,2,2533,2733,2933,2501,2531,2571,-1
2431,唐小坤,41,3,2033,3033,3233,2001,2041,2091,-1
2432,天VI涯,41,3,2133,3033,3233,2001,2011,2061,-1
2433,自由人,41,3,2233,3033,3233,2001,2021,2071,-1
2434,霍多多丶,41,3,2033,3033,3233,2001,2031,2081,-1
2435,花落九天,41,3,2133,3033,3233,2001,2041,2091,-1
2436,优雅哀伤,41,3,2533,3133,3333,2501,2541,2571,-1
2437,坏天使,41,3,2333,3133,3333,2501,2511,2591,-1
2438,殇丶无痕,41,3,2433,3133,3333,2501,2531,2601,-1
2439,传奇金刚,41,3,2533,3133,3333,2501,2551,2571,-1
2440,呦呦书生,41,3,2333,3133,3333,2501,2541,2591,-1
2441,鹤立鸡群,41,4,4133,4633,4833,3001,3041,3081,-1
2442,小野冢町,41,4,4233,4633,4833,3001,3021,3091,-1
2443,陪朋友,41,4,4033,4633,4833,3001,3031,3071,-1
2444,丶霍多多,41,4,4133,4633,4833,3001,3011,3081,-1
2445,陈笑笑,41,4,4233,4633,4833,3001,3041,3091,-1
2446,夜航孤狼,41,4,4333,4733,4933,3501,3551,3571,-1
2447,古烈泱泽,41,4,4433,4733,4933,3501,3541,3601,-1
2448,赤裸天使,41,4,4533,4733,4933,3501,3511,3591,-1
2449,慕安雅,41,4,4333,4733,4933,3501,3531,3561,-1
2450,哥就是拽,41,4,4433,4733,4933,3501,3551,3571,-1
2451,小鱼QQ3,41,5,4233,5033,5233,3001,3031,3091,-1
2452,看看人美,41,5,4033,5033,5233,3001,3011,3071,-1
2453,墨羽绝影,41,5,4133,5033,5233,3001,3041,3081,-1
2454,秋觅笙,41,5,4233,5033,5233,3001,3021,3091,-1
2455,丶冷血,41,5,4033,5033,5233,3001,3031,3071,-1
2456,夜航领子,41,5,4433,5133,5333,3501,3511,3591,-1
2457,№晓美,41,5,4533,5133,5333,3501,3531,3561,-1
2458,亚亚铁树,41,5,4333,5133,5333,3501,3551,3571,-1
2459,西门苍炎,41,5,4433,5133,5333,3501,3541,3601,-1
2460,ノ安然,41,5,4533,5133,5333,3501,3511,3591,-1
