"Id
===
Id
===
int-s","名称
===
Name
===
string-s","等级
===
Level
===
int-s","模型Id
===
AvatarId
===
int-s","主角站位
===
Position
===
int-s","装备Id0
===
EquipId0
===
int-s","装备Id1
===
EquipId1
===
int-s","装备Id2
===
EquipId2
===
int-s","技能Id0
===
SkillId0
===
int-s","技能Id1
===
SkillId1
===
int-s","技能Id2
===
SkillId2
===
int-s","技能Id3
===
SkillId3
===
int-s","宠物配置0.类型
===
PetConfig0.Type
===
int-cs","宠物配置0.等级
===
PetConfig0.Level
===
int-cs","宠物配置0.站位
===
PetConfig0.Position
===
int-cs","宠物配置1.类型
===
PetConfig1.Type
===
int-cs","宠物配置1.等级
===
PetConfig1.Level
===
int-cs","宠物配置1.站位
===
PetConfig1.Position
===
int-cs","宠物配置2.类型
===
PetConfig2.Type
===
int-cs","宠物配置2.等级
===
PetConfig2.Level
===
int-cs","宠物配置2.站位
===
PetConfig2.Position
===
int-cs","宠物配置3.类型
===
PetConfig3.Type
===
int-cs","宠物配置3.等级
===
PetConfig3.Level
===
int-cs","宠物配置3.站位
===
PetConfig3.Position
===
int-cs"
204,卩愚乄弟厶,29,2,5,2025,2625,2825,2001,2011,2061,-1,61643,29,3,52821,28,7,53021,28,9,51021,29,11
205,等爱的鱼,29,3,5,2325,3125,3325,2501,2541,2591,-1,61742,28,3,61341,28,7,52821,27,9,54401,27,11
206,龙魔炎神,29,3,5,2525,3125,3325,2501,2531,2601,-1,61841,28,3,60343,27,7,51221,27,9,53501,28,11
207,万有引力,29,2,5,2025,2625,2825,2001,2011,2061,-1,62043,29,3,51221,29,7,51601,28,9,54501,27,11
208,情谊夜星,29,2,1,2125,2625,2825,2001,2021,2071,-1,62043,28,3,61742,27,7,52921,29,9,52701,29,11
209,小女人,29,1,5,625,1225,1425,1501,1521,1581,-1,62243,28,1,60942,29,7,55421,27,9,52521,27,11
210,轩天佑,29,2,1,2225,2625,2825,2001,2031,2081,-1,61641,29,3,54521,27,7,52901,28,9,52701,28,11
211,◇丶苏酥＂,29,0,3,125,725,925,1001,1021,1071,-1,60341,29,1,54521,29,7,53521,29,9,52821,29,11
212,丶女亭,29,0,5,425,825,1025,1501,1511,1561,-1,61941,28,1,52921,28,7,53321,28,9,51101,27,11
213,悲伤格式化,29,3,5,2425,3125,3325,2501,2511,2591,-1,61742,27,3,61541,28,7,51221,27,9,52321,29,11
214,女真子,29,1,3,325,1125,1325,1001,1021,1061,-1,61141,28,1,61742,29,7,54321,27,9,54821,28,11
215,梦舞雨莲,29,0,3,225,725,925,1001,1041,1081,-1,60341,28,1,62141,28,7,54321,29,9,53921,29,11
216,暖心c,29,3,5,2225,3025,3225,2001,2031,2081,-1,61643,28,3,51221,28,7,54721,27,9,54501,28,11
217,霸气丶侧漏,29,2,5,2025,2625,2825,2001,2011,2061,-1,62043,29,3,52921,28,7,54721,29,9,54501,28,11
218,虽无宾主意,29,0,5,125,725,925,1001,1041,1071,-1,61641,29,1,61742,27,7,52721,28,9,53301,27,11
219,阿狸丶,29,3,5,2325,3125,3325,2501,2541,2591,-1,61742,27,3,61343,28,7,52921,28,9,53501,29,11
220,颓废80,29,2,5,2425,2725,2925,2501,2511,2601,-1,62141,29,3,54321,29,7,52821,27,9,51521,27,11
221,′妖瞳、,29,2,5,2025,2625,2825,2001,2011,2061,-1,61643,27,3,52721,27,7,55221,29,9,51021,28,11
222,煽风点火,29,0,5,225,725,925,1001,1041,1081,-1,62043,29,1,62141,27,7,52921,29,9,51821,29,11
223,丿灬灰灰,29,0,5,525,825,1025,1501,1531,1581,-1,62041,27,1,61941,29,7,51821,29,9,54421,28,11
224,毛毛¤萌萌,29,0,1,125,725,925,1001,1021,1071,-1,55321,28,5,55221,29,7,55421,28,9,51021,28,11
225,﹎槿夏ゞ,29,1,5,125,1125,1325,1001,1041,1071,-1,61643,27,1,61742,28,7,54821,29,9,53401,29,11
226,夙宇侯,29,1,5,425,1225,1425,1501,1511,1581,-1,60442,27,1,61442,28,7,53421,29,9,52301,27,11
227,开盟红短裤,29,0,5,525,825,1025,1501,1531,1581,-1,60943,29,1,61043,29,7,53421,28,9,54421,28,11
228,☆鵺丶鵲☆,29,3,5,2325,3125,3325,2501,2541,2601,-1,62141,29,3,60343,27,7,52821,29,9,54421,29,11
229,小迷霖,29,2,5,2525,2725,2925,2501,2531,2601,-1,62141,27,3,60843,27,7,52721,27,9,51501,29,11
230,闪耀★冰,29,2,5,2425,2725,2925,2501,2511,2601,-1,51021,27,3,51121,29,7,52821,29,9,52321,28,11
231,尉迟林彦,29,0,3,225,725,925,1001,1041,1081,-1,60341,29,1,51021,29,7,51121,27,9,54821,28,11
232,墨义莘昂宇,29,1,3,225,1125,1325,1001,1031,1081,-1,61141,27,1,61742,27,7,53521,27,9,54801,28,11
233,凤女光辉,29,3,5,2525,3125,3325,2501,2531,2591,-1,61742,28,3,61342,29,7,52921,28,9,52321,29,11
234,风间泽岸,29,1,3,525,1225,1425,1501,1531,1561,-1,61841,28,5,52821,28,7,52821,29,9,52901,28,11
235,情谊泽北,29,0,5,425,825,1025,1501,1511,1581,-1,61941,28,1,52721,27,7,52621,28,9,54401,29,11
236,零度空间,29,3,5,2525,3125,3325,2501,2531,2591,-1,61742,28,3,60842,29,7,52921,29,9,51521,29,11
237,情谊楚羿,29,1,1,125,1125,1325,1001,1041,1071,-1,61643,29,5,61141,29,7,51821,27,9,51001,27,11
238,明月风华,29,1,1,325,1125,1325,1001,1021,1061,-1,61643,29,5,53121,27,7,53421,29,9,51001,29,11
239,梦如人生丶,29,2,5,2525,2725,2925,2501,2531,2591,-1,61841,28,3,51521,27,7,51201,28,9,51501,29,11
240,邱独剑,29,0,3,225,725,925,1001,1041,1081,-1,60341,28,1,51021,28,7,54301,28,9,54801,29,11
241,「血妖月」,29,0,5,525,825,1025,1501,1531,1581,-1,61443,27,1,53921,28,7,53421,29,9,53521,28,11
242,芷风夜,29,1,3,325,1125,1325,1001,1021,1061,-1,53121,29,1,51021,28,7,51121,29,9,52821,28,11
243,仙女湖,29,0,5,625,825,1025,1501,1521,1581,-1,62243,29,1,54821,29,7,51821,29,9,53521,29,11
244,肥虾米,29,3,5,2325,3125,3325,2501,2541,2601,-1,61742,28,3,61343,28,7,53921,27,9,53501,27,11
245,情ˊ为伱开,29,0,5,225,725,925,1001,1041,1081,-1,61643,29,1,61742,27,7,52721,29,9,53401,29,11
246,快叫东哥,29,2,5,2425,2725,2925,2501,2511,2601,-1,51021,27,3,51521,27,7,52921,27,9,52521,29,11
247,万剑穿心,29,2,5,2325,2725,2925,2501,2541,2591,-1,61841,29,3,60342,29,7,52721,29,9,52501,27,11
248,云上子墨,29,2,5,2125,2625,2825,2001,2021,2071,-1,61643,28,3,61943,27,7,52421,29,9,54501,29,11
249,苍月傲冥,29,0,1,225,725,925,1001,1011,1081,-1,61643,27,5,53121,29,7,52621,27,9,51001,28,11
250,放肆2高高,29,1,5,425,1225,1425,1501,1511,1561,-1,60243,29,1,61942,28,7,55421,28,9,53521,27,11
251,花遮柳隐,29,0,1,325,725,925,1001,1031,1061,-1,55341,27,5,51621,27,7,51801,28,9,54501,29,11
252,丶妖孽,29,3,1,2025,3025,3225,2001,2011,2061,-1,62043,29,3,61742,29,7,52921,27,9,54821,29,11
253,满地草野狗,29,0,5,625,825,1025,1501,1521,1561,-1,61941,29,1,52921,28,7,51821,29,9,54401,28,11
254,本兮兮,29,2,5,2425,2725,2925,2501,2511,2601,-1,62141,27,3,52321,29,7,52721,27,9,54321,27,11
255,妃兔兔〃,29,3,1,2225,3025,3225,2001,2031,2081,-1,55341,28,3,61841,28,7,54821,29,9,54821,28,11
256,梅川内酷,29,0,5,125,725,925,1001,1021,1071,-1,61641,28,1,54521,29,7,51221,28,9,52621,28,11
257,So丶入谜,29,0,5,225,725,925,1001,1041,1081,-1,61641,29,1,51021,27,7,52721,29,9,52601,29,11
258,若少轩,29,1,5,325,1125,1325,1001,1031,1061,-1,61641,29,1,51021,28,7,54821,29,9,51821,27,11
259,梦舞柔落,29,1,3,525,1225,1425,1501,1531,1581,-1,61841,27,5,61442,28,7,52721,28,9,54821,27,11
260,恶魔邪神,29,0,5,625,825,1025,1501,1521,1581,-1,51221,28,1,54821,28,7,51821,27,9,52521,28,11
261,墨羽忆安,29,1,3,325,1125,1325,1001,1031,1061,-1,60341,28,1,51021,28,7,53521,29,9,51221,28,11
262,风之殇荡,29,0,3,425,825,1025,1501,1511,1561,-1,62141,27,5,62041,28,7,52821,29,9,54801,27,11
263,然无殇,29,0,1,225,725,925,1001,1011,1081,-1,55321,28,5,55221,28,7,51821,29,9,51021,29,11
264,胤若x:,29,2,5,2325,2725,2925,2501,2541,2591,-1,61742,27,3,51521,27,7,52701,29,9,53501,28,11
265,天下无双,29,3,5,2525,3125,3325,2501,2531,2591,-1,51021,29,3,52321,27,7,51221,29,9,51521,28,11
266,糗事豆豆,29,2,5,2325,2725,2925,2501,2541,2591,-1,62141,28,3,52321,28,7,52721,27,9,54301,29,11
267,★白湘君★,29,0,1,225,725,925,1001,1011,1081,-1,55121,29,5,52421,27,7,53321,28,9,51021,28,11
268,一曲繁华,29,1,3,625,1225,1425,1501,1521,1581,-1,54521,28,5,52921,28,7,52721,27,9,53921,27,11
269,音铩北炎,29,3,1,2025,3025,3225,2001,2011,2061,-1,55341,28,3,51021,29,7,54821,27,9,53901,29,11
270,天使泪满城,29,1,5,125,1125,1325,1001,1041,1071,-1,51321,27,1,54521,28,7,51221,28,9,51821,27,11
271,情谊星星,29,3,1,2025,3025,3225,2001,2011,2061,-1,61643,28,3,61742,27,7,51221,27,9,53921,29,11
272,孤音云痕,29,2,1,2025,2625,2825,2001,2011,2061,-1,53821,27,3,51021,29,7,53921,29,9,54821,29,11
273,淡雅混混,29,0,5,425,825,1025,1501,1511,1561,-1,52921,28,1,51221,28,7,53421,27,9,52321,28,11
274,冷〆楚儿,29,0,5,525,825,1025,1501,1531,1581,-1,61243,29,1,53921,28,7,53301,28,9,53501,27,11
275,残々雪,29,1,5,525,1225,1425,1501,1531,1581,-1,60641,27,1,61041,27,7,53321,29,9,51521,28,11
276,缪落雪,29,0,3,625,825,1025,1501,1521,1581,-1,61841,27,5,60743,28,7,52921,29,9,54801,27,11
277,恋战∫莎莎,29,2,1,2125,2625,2825,2001,2021,2071,-1,61641,28,3,61742,28,7,52921,29,9,52721,28,11
278,风尘映冬,29,1,3,225,1125,1325,1001,1031,1081,-1,60341,27,1,51021,27,7,52521,29,9,52901,28,11
279,爱情坟墓,29,3,5,2325,3125,3325,2501,2541,2591,-1,62141,28,3,61542,28,7,54821,29,9,52521,28,11
280,韶其宾,29,0,5,125,725,925,1001,1021,1071,-1,53821,28,1,54521,27,7,54821,27,9,52621,28,11
281,亮亮丶艹你,29,1,1,325,1125,1325,1001,1021,1061,-1,61641,27,5,60341,28,7,51821,29,9,51021,27,11
282,放肆2谢恩,29,1,5,325,1125,1325,1001,1031,1061,-1,61642,29,1,54521,27,7,52821,28,9,55401,27,11
283,放肆2邪恶,29,0,3,225,725,925,1001,1011,1081,-1,60341,28,1,54521,28,7,53521,29,9,52921,29,11
284,飞扬无限,29,0,1,225,725,925,1001,1011,1081,-1,55341,28,5,54721,27,7,52621,27,9,51001,29,11
285,令狐五冲,29,1,3,325,1125,1325,1001,1031,1061,-1,61141,28,1,51021,28,7,52321,29,9,52901,28,11
286,都是亲兄妹,29,0,3,125,725,925,1001,1041,1071,-1,54721,27,1,51021,28,7,51121,29,9,54821,29,11
287,B戎向秋B,29,0,3,125,725,925,1001,1021,1071,-1,61141,28,1,62141,29,7,51521,29,9,52821,29,11
288,千翻小子,29,1,3,225,1125,1325,1001,1011,1081,-1,61141,28,1,54521,29,7,51501,28,9,52901,29,11
289,苍月隐轩,29,1,5,325,1125,1325,1001,1021,1061,-1,61641,28,1,51021,28,7,54801,29,9,53401,27,11
290,少D峰哥,29,0,3,125,725,925,1001,1041,1071,-1,61141,28,1,61742,28,7,51521,28,9,51221,29,11
291,逍遥★星落,29,0,3,625,825,1025,1501,1521,1561,-1,61742,28,5,60241,27,7,52921,27,9,52801,28,11
292,丿灬恢恢,29,2,5,2525,2725,2925,2501,2531,2601,-1,61841,28,3,52321,29,7,52801,29,9,51101,27,11
293,孟婆汤,29,0,3,325,725,925,1001,1031,1061,-1,60341,28,1,51021,28,7,51101,29,9,52701,29,11
294,等不到的人,29,3,1,2225,3025,3225,2001,2031,2081,-1,61643,28,3,54521,29,7,54821,28,9,52821,27,11
295,雪捁4,29,0,5,625,825,1025,1501,1521,1561,-1,60942,28,1,60943,29,7,53421,29,9,51121,28,11
296,胯下有杀气,29,0,5,625,825,1025,1501,1521,1561,-1,60742,27,1,60741,28,7,55421,29,9,52301,29,11
297,ka洛克,29,2,5,2025,2625,2825,2001,2011,2061,-1,55341,27,3,60942,29,7,53121,28,9,51021,29,11
298,叫我医生吧,29,2,5,2425,2725,2925,2501,2511,2601,-1,61841,27,3,51121,28,7,52701,28,9,51101,28,11
299,纤糜苍,29,2,5,2325,2725,2925,2501,2541,2591,-1,61742,28,3,52321,28,7,51221,29,9,52521,28,11
300,叼丝男,29,1,1,325,1125,1325,1001,1031,1061,-1,53821,28,5,55221,27,7,53321,28,9,51021,27,11
301,酷酷〃小妖,29,3,5,2525,3125,3325,2501,2531,2601,-1,61742,27,3,54321,28,7,52821,27,9,53521,27,11
302,情谊艾易洋,29,0,3,625,825,1025,1501,1521,1581,-1,61742,27,5,61941,29,7,53921,29,9,54821,29,11
303,幸福丶大乞,29,1,3,125,1125,1325,1001,1041,1071,-1,54721,28,1,54521,29,7,51521,29,9,51221,29,11
304,星辰寞天,29,3,5,2025,3025,3225,2001,2011,2061,-1,61643,27,3,52821,28,7,55221,28,9,51021,28,11
305,帝丿狂歌丶,29,3,5,2125,3025,3225,2001,2021,2071,-1,55341,27,3,52721,27,7,51621,27,9,54521,27,11
306,疯……魔,29,0,5,625,825,1025,1501,1521,1581,-1,54821,27,1,51221,27,7,53321,28,9,52321,27,11
307,铁血佛陀,29,1,3,525,1225,1425,1501,1531,1561,-1,54521,27,5,54821,28,7,52721,27,9,51221,29,11
308,苍安陌,29,1,5,425,1225,1425,1501,1511,1561,-1,62243,28,1,51221,29,7,51801,27,9,54401,29,11
309,梦?悠苒,29,2,5,2325,2725,2925,2501,2541,2591,-1,61742,28,3,60842,27,7,51221,29,9,54321,29,11
310,等世界,29,1,5,125,1125,1325,1001,1041,1071,-1,61643,27,1,54521,29,7,52921,28,9,51801,28,11
311,柒夜风,29,0,5,125,725,925,1001,1021,1071,-1,61642,28,1,62141,29,7,52821,27,9,53301,27,11
312,D满紫夏D,29,2,1,2225,2625,2825,2001,2031,2081,-1,61642,29,3,62141,28,7,52921,27,9,53901,29,11
313,狼魂霓虹,29,3,1,2025,3025,3225,2001,2011,2061,-1,54021,27,3,51021,27,7,54821,27,9,53921,29,11
314,慕世选歌,29,2,5,2125,2625,2825,2001,2021,2071,-1,55341,29,3,60643,28,7,53021,27,9,51001,28,11
315,寻寻觅觅,29,0,5,125,725,925,1001,1021,1071,-1,55121,28,1,54521,28,7,52821,29,9,53421,27,11
316,说话都走音,29,1,1,225,1125,1325,1001,1011,1081,-1,61641,28,5,51621,29,7,53421,29,9,51001,27,11
317,部都是放,29,3,1,2125,3025,3225,2001,2021,2071,-1,55341,27,3,62141,29,7,51221,27,9,52921,28,11
318,苹果布丁,29,3,5,2125,3025,3225,2001,2021,2071,-1,62043,27,3,53921,28,7,53121,29,9,54501,27,11
319,OATV,29,2,5,2525,2725,2925,2501,2531,2591,-1,54521,28,3,54321,27,7,52921,27,9,53521,28,11
320,缔造木娜娜,29,0,1,325,725,925,1001,1031,1061,-1,61641,29,5,60341,28,7,55421,29,9,51001,29,11
321,淇宝贝,29,2,5,2125,2625,2825,2001,2021,2071,-1,54021,28,3,52721,27,7,52421,29,9,51021,28,11
322,雾中行,29,3,5,2125,3025,3225,2001,2021,2071,-1,55341,27,3,61441,27,7,51621,28,9,51001,27,11
323,慕世星小萌,29,0,1,125,725,925,1001,1041,1071,-1,61643,29,5,53021,27,7,53321,28,9,51001,29,11
324,暗星缘,29,0,5,125,725,925,1001,1021,1071,-1,55341,28,1,54521,28,7,52821,27,9,52601,28,11
325,音铩昔寒,29,1,3,325,1125,1325,1001,1031,1061,-1,61141,28,1,61742,28,7,53521,27,9,54801,28,11
326,云隐郎君,29,0,1,125,725,925,1001,1041,1071,-1,61643,27,5,61141,29,7,52621,29,9,51001,28,11
327,为了那一眼,29,0,5,225,725,925,1001,1041,1081,-1,61643,29,1,54521,27,7,52701,28,9,53401,27,11
328,逆丶流,29,1,1,325,1125,1325,1001,1031,1061,-1,61641,28,5,61141,29,7,51821,29,9,54521,27,11
329,精灵魂,29,1,3,425,1225,1425,1501,1511,1581,-1,61742,29,5,61442,28,7,52821,28,9,51221,28,11
330,咖纷纷,29,1,1,325,1125,1325,1001,1021,1061,-1,61643,27,5,61141,28,7,55421,27,9,51001,27,11
331,如此幸福,29,0,1,325,725,925,1001,1031,1061,-1,61641,28,5,60341,27,7,53321,29,9,51021,28,11
332,魅丶风格,29,2,1,2125,2625,2825,2001,2021,2071,-1,55341,27,3,61841,29,7,51221,27,9,54821,29,11
333,蓝精灵し,29,2,5,2425,2725,2925,2501,2511,2601,-1,61742,28,3,61143,27,7,52821,29,9,54321,27,11
334,寒易锋,29,2,1,2225,2625,2825,2001,2031,2081,-1,61642,27,3,54521,28,7,52901,29,9,52801,29,11
335,战意灬凛然,29,1,5,225,1125,1325,1001,1031,1081,-1,61643,27,1,54521,28,7,52701,29,9,52601,27,11
336,北冥轩玄,29,2,5,2225,2625,2825,2001,2031,2081,-1,55341,27,3,51221,29,7,55221,28,9,54501,27,11
337,醉丶冷月,29,1,1,225,1125,1325,1001,1031,1081,-1,61642,27,5,61141,29,7,53321,28,9,51021,27,11
338,西荡荡,29,2,5,2525,2725,2925,2501,2531,2601,-1,54521,29,3,52521,29,7,52721,27,9,51521,27,11
339,落花已无情,29,3,1,2225,3025,3225,2001,2031,2081,-1,61643,27,3,54521,29,7,51221,27,9,51221,29,11
340,疯殿下丶,29,2,1,2125,2625,2825,2001,2021,2071,-1,61641,28,3,61742,27,7,54821,28,9,54801,29,11
341,无疆魔界,29,0,3,425,825,1025,1501,1511,1581,-1,54521,28,5,51221,28,7,52821,27,9,51221,27,11
342,子非鱼之殇,29,2,5,2425,2725,2925,2501,2511,2591,-1,61742,27,3,60143,29,7,53921,27,9,51501,29,11
343,空城暮白,29,3,5,2225,3025,3225,2001,2031,2081,-1,55341,28,3,54821,27,7,53121,29,9,54521,27,11
344,开盟红独孤,29,2,1,2125,2625,2825,2001,2021,2071,-1,61642,27,3,61742,28,7,52821,27,9,52821,27,11
345,楚傲尘,29,1,3,525,1225,1425,1501,1531,1581,-1,61841,29,5,60642,29,7,54821,28,9,52721,27,11
346,星之所在,29,1,5,225,1125,1325,1001,1011,1081,-1,61643,27,1,51021,27,7,53901,27,9,52601,28,11
347,翊狂风乱舞,29,3,5,2125,3025,3225,2001,2021,2071,-1,61642,27,3,51221,29,7,51601,28,9,51001,29,11
348,柒小乖,29,1,5,525,1225,1425,1501,1531,1581,-1,52721,29,1,51221,27,7,51821,27,9,54421,27,11
349,不过如此,29,1,3,425,1225,1425,1501,1511,1581,-1,61742,28,5,52821,28,7,52921,29,9,52821,27,11
350,落傲尺,29,1,5,125,1125,1325,1001,1041,1071,-1,62043,28,1,51021,27,7,53921,27,9,55421,27,11
351,暗ぁ殇,29,0,3,625,825,1025,1501,1521,1581,-1,61841,28,5,52921,27,7,54801,27,9,51201,28,11
352,东方玄霖,29,0,1,225,725,925,1001,1011,1081,-1,62043,29,5,60341,27,7,53421,28,9,51001,27,11
353,幻龙魂,29,1,1,225,1125,1325,1001,1011,1081,-1,61641,29,5,55221,27,7,51821,28,9,51021,27,11
354,开盟红低调,29,2,5,2425,2725,2925,2501,2511,2591,-1,62141,28,3,54321,27,7,52901,29,9,51101,29,11
355,清枫萌月,29,3,5,2025,3025,3225,2001,2011,2061,-1,61642,28,3,52921,29,7,55201,29,9,51001,27,11
356,玥丶小剑,29,1,3,525,1225,1425,1501,1531,1561,-1,61742,28,5,52821,27,7,54821,28,9,54821,29,11
357,倪冥炎,29,1,5,325,1125,1325,1001,1031,1061,-1,55341,28,1,54521,28,7,52821,27,9,51801,29,11
358,墨义侯轩,29,2,5,2025,2625,2825,2001,2011,2061,-1,55321,28,3,52821,27,7,51621,29,9,54521,29,11
359,噬魂血天使,29,1,5,425,1225,1425,1501,1511,1561,-1,61241,28,1,54821,28,7,52621,28,9,54401,27,11
360,乳次可爱,29,0,5,425,825,1025,1501,1511,1561,-1,60541,29,1,52921,28,7,52621,28,9,52521,28,11
361,海里小虾米,29,3,5,2525,3125,3325,2501,2531,2601,-1,62141,29,3,52521,29,7,52821,27,9,51501,28,11
362,空城旧忆,29,1,5,525,1225,1425,1501,1531,1561,-1,60241,28,1,61241,28,7,53321,28,9,54421,27,11
363,龙帝东,29,3,5,2425,3125,3325,2501,2511,2591,-1,61841,27,3,61143,29,7,51221,27,9,51101,28,11
364,蔺安风,29,2,5,2025,2625,2825,2001,2011,2061,-1,55341,29,3,52721,29,7,53021,29,9,54521,28,11
365,独秀车,29,1,3,225,1125,1325,1001,1031,1081,-1,60341,27,1,54521,29,7,54421,29,9,52801,28,11
366,放肆猩猩,29,3,1,2125,3025,3225,2001,2021,2071,-1,55341,27,3,61742,27,7,52721,28,9,52821,28,11
367,颜凝蝶,29,1,5,125,1125,1325,1001,1041,1071,-1,61643,29,1,51021,28,7,53921,29,9,52601,28,11
368,王云轩,29,0,3,225,725,925,1001,1041,1081,-1,52421,29,1,54521,28,7,53521,27,9,53921,27,11
369,丨花祭,29,0,1,125,725,925,1001,1041,1071,-1,61641,28,5,61141,29,7,52621,27,9,51001,29,11
370,新势力笑笑,29,0,5,225,725,925,1001,1011,1081,-1,54021,29,1,54521,27,7,51221,29,9,55421,28,11
371,哉丶小莫,29,3,5,2325,3125,3325,2501,2541,2601,-1,54521,29,3,51121,29,7,53921,27,9,51521,27,11
372,上官糜浩,29,0,3,225,725,925,1001,1041,1081,-1,60341,29,1,51021,27,7,53521,28,9,54821,27,11
373,鬼灬斩,29,2,1,2225,2625,2825,2001,2031,2081,-1,61643,29,3,51021,29,7,54821,29,9,52721,29,11
374,琐碎的温情,29,0,3,125,725,925,1001,1041,1071,-1,61141,29,1,51021,28,7,53521,28,9,52921,28,11
375,东方苍痕,29,1,1,225,1125,1325,1001,1031,1081,-1,61643,27,5,55221,29,7,53321,28,9,51001,27,11
376,梦苍轩,29,0,3,625,825,1025,1501,1521,1561,-1,61742,29,5,61041,28,7,52721,29,9,51221,27,11
377,熙熙攘攘,29,1,3,425,1225,1425,1501,1511,1581,-1,62141,28,5,60641,27,7,52821,29,9,53901,28,11
378,情谊峻泽,29,0,5,625,825,1025,1501,1521,1561,-1,60743,28,1,53921,29,7,52621,29,9,52501,28,11
379,疾风灬追月,29,1,5,425,1225,1425,1501,1511,1561,-1,60243,29,1,52921,27,7,52621,29,9,52521,27,11
380,夜落ぜ,29,0,5,525,825,1025,1501,1531,1581,-1,54821,28,1,52721,27,7,53321,29,9,54321,28,11
381,缘尽今生,29,2,1,2025,2625,2825,2001,2011,2061,-1,55341,27,3,51021,29,7,52921,28,9,52701,29,11
382,乱玩的,29,0,3,425,825,1025,1501,1511,1561,-1,62141,28,5,61941,28,7,52721,27,9,52801,28,11
383,pk01,29,1,5,225,1125,1325,1001,1011,1081,-1,61641,29,1,54521,29,7,53921,27,9,55421,28,11
384,大风过后,29,1,3,225,1125,1325,1001,1031,1081,-1,60341,27,1,61742,27,7,51521,28,9,54821,28,11
385,觉灬魄,29,1,3,225,1125,1325,1001,1031,1081,-1,61141,28,1,51021,28,7,52521,27,9,52921,28,11
386,神丶小波,29,2,5,2325,2725,2925,2501,2541,2591,-1,61742,29,3,52321,27,7,51221,28,9,53521,28,11
387,流云怜朵,29,3,5,2125,3025,3225,2001,2021,2071,-1,54021,28,3,52921,28,7,53021,27,9,51021,29,11
388,舍不舍得你,29,0,1,125,725,925,1001,1021,1071,-1,62043,29,5,55221,27,7,53401,27,9,54501,27,11
389,假面式寂寞,29,1,5,325,1125,1325,1001,1021,1061,-1,61641,28,1,62141,29,7,53921,29,9,52601,27,11
390,骆宇锋,29,2,5,2425,2725,2925,2501,2511,2591,-1,54521,29,3,51121,29,7,53921,29,9,51521,27,11
391,沙滩上漫步,29,2,5,2325,2725,2925,2501,2541,2591,-1,61742,27,3,51521,29,7,51201,28,9,53501,29,11
392,宓岸迟,29,0,3,625,825,1025,1501,1521,1581,-1,62141,29,5,60541,28,7,52721,29,9,54821,29,11
393,楚白薇,29,1,3,125,1125,1325,1001,1041,1071,-1,61141,29,1,51021,29,7,51501,28,9,51201,29,11
394,东方焰扬,29,0,3,625,825,1025,1501,1521,1581,-1,51021,29,5,52821,27,7,52821,29,9,52821,29,11
395,绝版宝宝,29,0,1,325,725,925,1001,1031,1061,-1,55341,29,5,61141,27,7,51821,27,9,54521,27,11
396,夜兮〃雨,29,2,5,2325,2725,2925,2501,2541,2591,-1,61841,28,3,61142,27,7,52721,27,9,51521,28,11
397,情谊舒服,29,1,1,325,1125,1325,1001,1021,1061,-1,62043,29,5,60341,28,7,51821,28,9,54521,28,11
398,墨义晓晓,29,0,1,225,725,925,1001,1011,1081,-1,55121,28,5,55221,29,7,52621,29,9,54521,27,11
399,宝四依依,29,0,5,625,825,1025,1501,1521,1561,-1,52721,29,1,52721,27,7,52621,29,9,52521,29,11
400,萨芬的,29,3,5,2125,3025,3225,2001,2021,2071,-1,61643,29,3,52921,27,7,53001,29,9,51001,29,11
401,万俟馨竹,29,2,5,2325,2725,2925,2501,2541,2591,-1,61742,29,3,52321,28,7,52921,28,9,54301,28,11
402,端木无翔,29,2,1,2225,2625,2825,2001,2031,2081,-1,61641,27,3,51021,27,7,52821,28,9,52701,29,11
403,灰太狼先生,29,2,1,2025,2625,2825,2001,2011,2061,-1,51321,29,3,54521,27,7,52721,28,9,51221,28,11
404,桃花朵朵开,29,3,5,2425,3125,3325,2501,2511,2591,-1,61841,29,3,60141,28,7,52921,29,9,51101,28,11
405,笨笨靳,29,1,5,325,1125,1325,1001,1031,1061,-1,62043,28,1,62141,29,7,52821,27,9,52601,29,11
406,紫恋傲神,29,3,5,2425,3125,3325,2501,2511,2591,-1,61841,28,3,60342,29,7,51221,29,9,51101,28,11
407,紫夜妃儿a,29,1,5,525,1225,1425,1501,1531,1581,-1,61942,29,1,61243,28,7,53421,29,9,52301,29,11
408,戳小琪,29,0,3,625,825,1025,1501,1521,1561,-1,62141,27,5,51221,28,7,52821,27,9,54821,29,11
409,丶杀戮,29,0,3,325,725,925,1001,1031,1061,-1,61141,27,1,54521,29,7,52521,27,9,53921,28,11
410,小白熊,29,0,3,425,825,1025,1501,1511,1561,-1,61742,27,5,52821,28,7,53901,29,9,52701,28,11
411,山寨特仑苏,29,2,1,2025,2625,2825,2001,2011,2061,-1,55121,29,3,54521,27,7,52821,28,9,54821,27,11
412,爱我有多深,29,0,5,325,725,925,1001,1031,1061,-1,55341,29,1,61841,29,7,53921,28,9,52621,28,11
413,信鹏也许,29,1,3,425,1225,1425,1501,1511,1581,-1,61841,28,5,52721,27,7,52721,27,9,54821,28,11
414,仇少晏,29,1,5,325,1125,1325,1001,1031,1061,-1,53821,28,1,54521,29,7,51221,28,9,53321,28,11
415,落昂诀,29,3,5,2025,3025,3225,2001,2011,2061,-1,55121,28,3,51221,29,7,55221,28,9,51021,28,11
