"Id
===
Id
===
int-cs","√˚≥∆
===
Name
===
string-s","π÷ŒÔ≈‰÷√0.π÷ŒÔId
===
MonsterConfig0.Id
===
int-s","π÷ŒÔ≈‰÷√0.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig0.PosOffset
===
int-c","π÷ŒÔ≈‰÷√0.≥ı ºBuffId0
===
MonsterConfig0.BuffId0
===
int-s","π÷ŒÔ≈‰÷√0.≥ı ºBuffId1
===
MonsterConfig0.BuffId1
===
int-s","π÷ŒÔ≈‰÷√0.π÷ŒÔµÙ¬‰0
===
MonsterConfig0.DropExp0
===
string-s","π÷ŒÔ≈‰÷√0.π÷ŒÔµÙ¬‰1
===
MonsterConfig0.DropExp1
===
string-s","π÷ŒÔ≈‰÷√1.π÷ŒÔId
===
MonsterConfig1.Id
===
int-s","π÷ŒÔ≈‰÷√1.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig1.PosOffset
===
int-c","π÷ŒÔ≈‰÷√1.≥ı ºBuffId0
===
MonsterConfig1.BuffId0
===
int-s","π÷ŒÔ≈‰÷√1.≥ı ºBuffId1
===
MonsterConfig1.BuffId1
===
int-s","π÷ŒÔ≈‰÷√1.π÷ŒÔµÙ¬‰0
===
MonsterConfig1.DropExp0
===
string-s","π÷ŒÔ≈‰÷√1.π÷ŒÔµÙ¬‰1
===
MonsterConfig1.DropExp1
===
string-s","π÷ŒÔ≈‰÷√2.π÷ŒÔId
===
MonsterConfig2.Id
===
int-s","π÷ŒÔ≈‰÷√2.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig2.PosOffset
===
int-c","π÷ŒÔ≈‰÷√2.≥ı ºBuffId0
===
MonsterConfig2.BuffId0
===
int-s","π÷ŒÔ≈‰÷√2.≥ı ºBuffId1
===
MonsterConfig2.BuffId1
===
int-s","π÷ŒÔ≈‰÷√2.π÷ŒÔµÙ¬‰0
===
MonsterConfig2.DropExp0
===
string-s","π÷ŒÔ≈‰÷√2.π÷ŒÔµÙ¬‰1
===
MonsterConfig2.DropExp1
===
string-s","π÷ŒÔ≈‰÷√3.π÷ŒÔId
===
MonsterConfig3.Id
===
int-s","π÷ŒÔ≈‰÷√3.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig3.PosOffset
===
int-c","π÷ŒÔ≈‰÷√3.≥ı ºBuffId0
===
MonsterConfig3.BuffId0
===
int-s","π÷ŒÔ≈‰÷√3.≥ı ºBuffId1
===
MonsterConfig3.BuffId1
===
int-s","π÷ŒÔ≈‰÷√3.π÷ŒÔµÙ¬‰0
===
MonsterConfig3.DropExp0
===
string-s","π÷ŒÔ≈‰÷√3.π÷ŒÔµÙ¬‰1
===
MonsterConfig3.DropExp1
===
string-s","π÷ŒÔ≈‰÷√4.π÷ŒÔId
===
MonsterConfig4.Id
===
int-s","π÷ŒÔ≈‰÷√4.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig4.PosOffset
===
int-c","π÷ŒÔ≈‰÷√4.≥ı ºBuffId0
===
MonsterConfig4.BuffId0
===
int-s","π÷ŒÔ≈‰÷√4.≥ı ºBuffId1
===
MonsterConfig4.BuffId1
===
int-s","π÷ŒÔ≈‰÷√4.π÷ŒÔµÙ¬‰0
===
MonsterConfig4.DropExp0
===
string-s","π÷ŒÔ≈‰÷√4.π÷ŒÔµÙ¬‰1
===
MonsterConfig4.DropExp1
===
string-s","π÷ŒÔ≈‰÷√5.π÷ŒÔId
===
MonsterConfig5.Id
===
int-s","π÷ŒÔ≈‰÷√5.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig5.PosOffset
===
int-c","π÷ŒÔ≈‰÷√5.≥ı ºBuffId0
===
MonsterConfig5.BuffId0
===
int-s","π÷ŒÔ≈‰÷√5.≥ı ºBuffId1
===
MonsterConfig5.BuffId1
===
int-s","π÷ŒÔ≈‰÷√5.π÷ŒÔµÙ¬‰0
===
MonsterConfig5.DropExp0
===
string-s","π÷ŒÔ≈‰÷√5.π÷ŒÔµÙ¬‰1
===
MonsterConfig5.DropExp1
===
string-s","π≤œÌµÙ¬‰0
===
DropExp0
===
string-s","π≤œÌµÙ¬‰1
===
DropExp1
===
string-s","π≤œÌbuff0
===
SharedBuffId0
===
int-s","π≤œÌbuff1
===
SharedBuffId1
===
int-s","’Ω∂∑µÙ¬‰0
===
BattleDropExp0
===
string-s","’Ω∂∑µÙ¬‰1
===
BattleDropExp1
===
string-s"
3052,D3-S05-2,-1,1,-1,-1,,,30518,1,-1,-1,G1:50:67:100,,30518,1,-1,-1,G1:50:67:100,,30519,1,-1,-1,G1:50:67:100,,30519,1,-1,-1,G1:50:67:100,,30519,1,-1,-1,G1:50:67:100,,,,-1,-1,,
3053,D3-S05-3,30539,1,-1,-1,G1:100:204:306,,30532,1,-1,-1,G1:50:67:100,,30538,1,-1,-1,G1:100:204:306,,30534,1,-1,-1,G1:50:67:100,,-1,1,-1,-1,,,30536,1,-1,-1,G1:50:67:100,,,,-1,-1,G10071:1.22;,G8027:8.33;
3061,D3-S06-1,30518,1,-1,-1,G1:50:67:100,,30512,1,-1,-1,G1:50:67:100,,30518,1,-1,-1,G1:50:67:100,,30519,1,-1,-1,G1:50:67:100,,-1,1,-1,-1,,,30519,1,-1,-1,G1:50:67:100,,,,-1,-1,,
3062,D3-S06-2,30519,1,-1,-1,G1:50:67:100,,30518,1,-1,-1,G1:50:67:100,,30519,1,-1,-1,G1:50:67:100,,30518,1,-1,-1,G1:50:67:100,,30519,1,-1,-1,G1:50:67:100,,30518,1,-1,-1,G1:50:67:100,,,,-1,-1,,
3063,D3-S06-3,30639,1,-1,-1,G1:100:204:306,,-1,1,-1,-1,,,30638,1,-1,-1,G1:100:204:306,,30634,1,-1,-1,G1:50:67:100,,-1,1,-1,-1,,,30636,1,-1,-1,G1:50:67:100,,,,-1,-1,G10011:1.22;,G8027:8.33;
3071,D3-S07-1,30515,1,-1,-1,G1:50:76:115,,-1,1,-1,-1,,,30515,1,-1,-1,G1:50:76:115,,30518,1,-1,-1,G1:50:76:115,,30515,1,-1,-1,G1:50:76:115,,30518,1,-1,-1,G1:50:76:115,,,,-1,-1,,
3072,D3-S07-2,30515,1,-1,-1,G1:50:76:115,,30512,1,-1,-1,G1:50:76:115,,30515,1,-1,-1,G1:50:76:115,,30518,1,-1,-1,G1:50:76:115,,30516,1,-1,-1,G1:50:76:115,,30518,1,-1,-1,G1:50:76:115,,,,-1,-1,,
3073,D3-S07-3,30739,1,-1,-1,G1:100:204:306,,-1,1,-1,-1,,,30738,1,-1,-1,G1:100:204:306,,-1,1,-1,-1,,,30532,1,-1,-1,G1:50:76:115,,-1,1,-1,-1,,,,,-1,-1,G10021:1.22;,G8027:8.33;
3081,D3-S08-1,30515,1,-1,-1,G1:50:54:81,,30516,1,-1,-1,G1:50:54:81,,30515,1,-1,-1,G1:50:54:81,,30519,1,-1,-1,G1:50:54:81,,-1,1,-1,-1,,,30519,1,-1,-1,G1:50:54:81,,,,-1,-1,,
3082,D3-S08-2,30515,1,-1,-1,G1:50:54:81,,30512,1,-1,-1,G1:50:54:81,,30515,1,-1,-1,G1:50:54:81,,30513,1,-1,-1,G1:50:54:81,,30516,1,-1,-1,G1:50:54:81,,30513,1,-1,-1,G1:50:54:81,,,,-1,-1,,
3083,D3-S08-3,30831,1,-1,-1,G1:50:54:81,,30839,1,-1,-1,G1:100:408:612,,30833,1,-1,-1,G1:50:54:81,,30834,1,-1,-1,G1:50:54:81,,-1,1,-1,-1,,,30836,1,-1,-1,G1:50:54:81,,,,-1,-1,G10031:1.22;,G8027:8.33;
4011,D4-S01-1,40113,1,-1,-1,G1:50:78:117,,40113,1,-1,-1,G1:50:78:117,,40113,1,-1,-1,G1:50:78:117,,40112,1,-1,-1,G1:50:78:117,,-1,1,-1,-1,,,40112,1,-1,-1,G1:50:78:117,,,,-1,-1,,
4012,D4-S01-2,40118,1,-1,-1,G1:50:78:117,,-1,1,-1,-1,,,40118,1,-1,-1,G1:50:78:117,,40112,1,-1,-1,G1:50:78:117,,40112,1,-1,-1,G1:50:78:117,,40112,1,-1,-1,G1:50:78:117,,,,-1,-1,,
4013,D4-S01-3,40131,1,-1,-1,G1:50:78:117,,40139,1,-1,-1,G1:100:412:619,,40133,1,-1,-1,G1:50:78:117,,-1,1,-1,-1,,,-1,1,-1,-1,,,-1,1,-1,-1,,,,,-1,-1,G10041:1.22;,G8027:8.33;
4021,D4-S02-1,40116,1,-1,-1,G1:50:68:103,,40115,1,-1,-1,G1:50:68:103,,-1,1,-1,-1,,,40115,1,-1,-1,G1:50:68:103,,40116,1,-1,-1,G1:50:68:103,,40115,1,-1,-1,G1:50:68:103,,,,-1,-1,,
4022,D4-S02-2,40115,1,-1,-1,G1:50:68:103,,40115,1,-1,-1,G1:50:68:103,,40116,1,-1,-1,G1:50:68:103,,40116,1,-1,-1,G1:50:68:103,,40115,1,-1,-1,G1:50:68:103,,40115,1,-1,-1,G1:50:68:103,,,,-1,-1,,
4023,D4-S02-3,40231,1,-1,-1,G1:50:68:103,,-1,1,-1,-1,,,40233,1,-1,-1,G1:50:68:103,,-1,1,-1,-1,,,40239,1,-1,-1,G1:100:412:619,,-1,1,-1,-1,,,,,-1,-1,G10051:1.22;,G8027:8.33;
4031,D4-S03-1,40116,1,-1,-1,G1:50:60:91,,40115,1,-1,-1,G1:50:60:91,,40115,1,-1,-1,G1:50:60:91,,40112,1,-1,-1,G1:50:60:91,,40112,1,-1,-1,G1:50:60:91,,-1,1,-1,-1,,,,,-1,-1,,
4032,D4-S03-2,40116,1,-1,-1,G1:50:60:91,,40113,1,-1,-1,G1:50:60:91,,40116,1,-1,-1,G1:50:60:91,,40113,1,-1,-1,G1:50:60:91,,40116,1,-1,-1,G1:50:60:91,,40113,1,-1,-1,G1:50:60:91,,,,-1,-1,,
4033,D4-S03-3,40331,1,-1,-1,G1:50:60:91,,40332,1,-1,-1,G1:50:60:91,,40333,1,-1,-1,G1:50:60:91,,40339,1,-1,-1,G1:100:206:309,,-1,1,-1,-1,,,40338,1,-1,-1,G1:100:206:309,,,,-1,-1,G10061:1.22;,G8027:8.33;
4041,D4-S04-1,40413,1,-1,-1,G1:50:68:103,,40411,1,-1,-1,G1:50:68:103,,40413,1,-1,-1,G1:50:68:103,,40411,1,-1,-1,G1:50:68:103,,40413,1,-1,-1,G1:50:68:103,,-1,1,-1,-1,,,,,-1,-1,,
4042,D4-S04-2,40414,1,-1,-1,G1:50:68:103,,40414,1,-1,-1,G1:50:68:103,,40412,1,-1,-1,G1:50:68:103,,40412,1,-1,-1,G1:50:68:103,,40414,1,-1,-1,G1:50:68:103,,40414,1,-1,-1,G1:50:68:103,,,,-1,-1,,
4043,D4-S04-3,-1,1,-1,-1,,,40439,1,-1,-1,G1:100:412:619,,-1,1,-1,-1,,,40434,1,-1,-1,G1:50:68:103,,-1,1,-1,-1,,,40436,1,-1,-1,G1:50:68:103,,,,-1,-1,G10071:1.22;,G8027:8.33;
4051,D4-S05-1,40413,1,-1,-1,G1:50:92:139,,-1,1,-1,-1,,,40413,1,-1,-1,G1:50:92:139,,40414,1,-1,-1,G1:50:92:139,,40414,1,-1,-1,G1:50:92:139,,40414,1,-1,-1,G1:50:92:139,,,,-1,-1,,
4052,D4-S05-2,40414,1,-1,-1,G1:50:92:139,,40413,1,-1,-1,G1:50:92:139,,40413,1,-1,-1,G1:50:92:139,,40413,1,-1,-1,G1:50:92:139,,40413,1,-1,-1,G1:50:92:139,,40414,1,-1,-1,G1:50:92:139,,,,-1,-1,,
4053,D4-S05-3,40539,1,-1,-1,G1:100:208:313,,-1,1,-1,-1,,,40538,1,-1,-1,G1:100:208:313,,-1,1,-1,-1,,,-1,1,-1,-1,,,-1,1,-1,-1,,,,,-1,-1,G10011:1.22;,G8027:8.33;
4061,D4-S06-1,40412,1,-1,-1,G1:50:78:117,,-1,1,-1,-1,,,40412,1,-1,-1,G1:50:78:117,,40415,1,-1,-1,G1:50:78:117,,40416,1,-1,-1,G1:50:78:117,,40415,1,-1,-1,G1:50:78:117,,,,-1,-1,,
4062,D4-S06-2,40415,1,-1,-1,G1:50:78:117,,-1,1,-1,-1,,,40415,1,-1,-1,G1:50:78:117,,40413,1,-1,-1,G1:50:78:117,,40415,1,-1,-1,G1:50:78:117,,40413,1,-1,-1,G1:50:78:117,,,,-1,-1,,
4063,D4-S06-3,-1,1,-1,-1,,,40639,1,-1,-1,G1:100:417:626,,-1,1,-1,-1,,,40634,1,-1,-1,G1:50:78:117,,-1,1,-1,-1,,,40636,1,-1,-1,G1:50:78:117,,,,-1,-1,G10021:1.22;,G8027:8.33;
4071,D4-S07-1,40713,1,-1,-1,G1:50:68:103,,40711,1,-1,-1,G1:50:68:103,,40713,1,-1,-1,G1:50:68:103,,40711,1,-1,-1,G1:50:68:103,,40713,1,-1,-1,G1:50:68:103,,-1,1,-1,-1,,,,,-1,-1,,
4072,D4-S07-2,40714,1,-1,-1,G1:50:68:103,,40712,1,-1,-1,G1:50:68:103,,40714,1,-1,-1,G1:50:68:103,,40712,1,-1,-1,G1:50:68:103,,40714,1,-1,-1,G1:50:68:103,,40712,1,-1,-1,G1:50:68:103,,,,-1,-1,,
4073,D4-S07-3,40731,1,-1,-1,G1:50:68:103,,-1,1,-1,-1,,,40733,1,-1,-1,G1:50:68:103,,40739,1,-1,-1,G1:100:208:313,,-1,1,-1,-1,,,40738,1,-1,-1,G1:100:208:313,,,,-1,-1,G10031:1.22;,G8027:8.33;
4081,D4-S08-1,40713,1,-1,-1,G1:50:60:91,,40715,1,-1,-1,G1:50:60:91,,40713,1,-1,-1,G1:50:60:91,,40715,1,-1,-1,G1:50:60:91,,-1,1,-1,-1,,,40715,1,-1,-1,G1:50:60:91,,,,-1,-1,,
4082,D4-S08-2,40714,1,-1,-1,G1:50:60:91,,40716,1,-1,-1,G1:50:60:91,,40714,1,-1,-1,G1:50:60:91,,40716,1,-1,-1,G1:50:60:91,,40714,1,-1,-1,G1:50:60:91,,40716,1,-1,-1,G1:50:60:91,,,,-1,-1,,
4083,D4-S08-3,40831,1,-1,-1,G1:50:60:91,,40839,1,-1,-1,G1:100:417:626,,40833,1,-1,-1,G1:50:60:91,,-1,1,-1,-1,,,40835,1,-1,-1,G1:50:60:91,,-1,1,-1,-1,,,,,-1,-1,G10041:1.22;,G8027:8.33;
4091,D4-S09-1,40713,1,-1,-1,G1:50:56:84,,40714,1,-1,-1,G1:50:56:84,,40713,1,-1,-1,G1:50:56:84,,40714,1,-1,-1,G1:50:56:84,,40713,1,-1,-1,G1:50:56:84,,40714,1,-1,-1,G1:50:56:84,,,,-1,-1,,
4092,D4-S09-2,40714,1,-1,-1,G1:50:56:84,,40713,1,-1,-1,G1:50:56:84,,40714,1,-1,-1,G1:50:56:84,,40713,1,-1,-1,G1:50:56:84,,40714,1,-1,-1,G1:50:56:84,,40713,1,-1,-1,G1:50:56:84,,,,-1,-1,,
4093,D4-S09-3,40931,1,-1,-1,G1:50:56:84,,40939,1,-1,-1,G1:100:422:633,,40933,1,-1,-1,G1:50:56:84,,40934,1,-1,-1,G1:50:56:84,,-1,1,-1,-1,,,40936,1,-1,-1,G1:50:56:84,,,,-1,-1,G10051:1.22;,G8027:8.33;
5011,D5-S01-1,50111,1,-1,-1,G1:50:80:120,,-1,1,-1,-1,,,50111,1,-1,-1,G1:50:80:120,,-1,1,-1,-1,,,50115,1,-1,-1,G1:50:80:120,,-1,1,-1,-1,,,,,-1,-1,,
5012,D5-S01-2,50114,1,-1,-1,G1:50:80:120,,50114,1,-1,-1,G1:50:80:120,,50114,1,-1,-1,G1:50:80:120,,-1,1,-1,-1,,,50111,1,-1,-1,G1:50:80:120,,-1,1,-1,-1,,,,,-1,-1,,
5013,D5-S01-3,50131,1,-1,-1,G1:50:80:120,,50132,1,-1,-1,G1:50:80:120,,50133,1,-1,-1,G1:50:80:120,,50139,1,-1,-1,G1:100:211:316,,-1,1,-1,-1,,,50138,1,-1,-1,G1:100:211:316,,,,-1,-1,G10061:1.22;,G8027:8.33;
5021,D5-S02-1,50113,1,-1,-1,G1:50:70:105,,-1,1,-1,-1,,,50113,1,-1,-1,G1:50:70:105,,50115,1,-1,-1,G1:50:70:105,,50113,1,-1,-1,G1:50:70:105,,50115,1,-1,-1,G1:50:70:105,,,,-1,-1,,
5022,D5-S02-2,50111,1,-1,-1,G1:50:70:105,,50111,1,-1,-1,G1:50:70:105,,50111,1,-1,-1,G1:50:70:105,,50116,1,-1,-1,G1:50:70:105,,50111,1,-1,-1,G1:50:70:105,,50116,1,-1,-1,G1:50:70:105,,,,-1,-1,,
5023,D5-S02-3,50231,1,-1,-1,G1:50:70:105,,-1,1,-1,-1,,,50233,1,-1,-1,G1:50:70:105,,-1,1,-1,-1,,,50239,1,-1,-1,G1:100:422:633,,-1,1,-1,-1,,,,,-1,-1,G10071:1.22;,G8027:8.33;
5031,D5-S03-1,50112,1,-1,-1,G1:50:80:120,,50112,1,-1,-1,G1:50:80:120,,50112,1,-1,-1,G1:50:80:120,,-1,1,-1,-1,,,50111,1,-1,-1,G1:50:80:120,,-1,1,-1,-1,,,,,-1,-1,,
5032,D5-S03-2,-1,1,-1,-1,,,50112,1,-1,-1,G1:50:80:120,,-1,1,-1,-1,,,50113,1,-1,-1,G1:50:80:120,,50113,1,-1,-1,G1:50:80:120,,50113,1,-1,-1,G1:50:80:120,,,,-1,-1,,
5033,D5-S03-3,50339,1,-1,-1,G1:100:211:316,,-1,1,-1,-1,,,50338,1,-1,-1,G1:100:211:316,,50334,1,-1,-1,G1:50:80:120,,50335,1,-1,-1,G1:50:80:120,,50336,1,-1,-1,G1:50:80:120,,,,-1,-1,G10011:1.22;,G8027:8.33;
5041,D5-S04-1,50114,1,-1,-1,G1:50:94:141,,50114,1,-1,-1,G1:50:94:141,,50114,1,-1,-1,G1:50:94:141,,50117,1,-1,-1,G1:50:94:141,,-1,1,-1,-1,,,50117,1,-1,-1,G1:50:94:141,,,,-1,-1,,
5042,D5-S04-2,-1,1,-1,-1,,,50111,1,-1,-1,G1:50:94:141,,-1,1,-1,-1,,,50115,1,-1,-1,G1:50:94:141,,50111,1,-1,-1,G1:50:94:141,,50115,1,-1,-1,G1:50:94:141,,,,-1,-1,,
5043,D5-S04-3,-1,1,-1,-1,,,50439,1,-1,-1,G1:100:427:640,,-1,1,-1,-1,,,50434,1,-1,-1,G1:50:94:141,,-1,1,-1,-1,,,50436,1,-1,-1,G1:50:94:141,,,,-1,-1,G10021:1.22;,G8027:8.33;
5051,D5-S05-1,-1,1,-1,-1,,,50415,1,-1,-1,G1:50:80:120,,-1,1,-1,-1,,,50417,1,-1,-1,G1:50:80:120,,50411,1,-1,-1,G1:50:80:120,,50417,1,-1,-1,G1:50:80:120,,,,-1,-1,,
5052,D5-S05-2,-1,1,-1,-1,,,50413,1,-1,-1,G1:50:80:120,,-1,1,-1,-1,,,50414,1,-1,-1,G1:50:80:120,,50412,1,-1,-1,G1:50:80:120,,50414,1,-1,-1,G1:50:80:120,,,,-1,-1,,
5053,D5-S05-3,-1,1,-1,-1,,,50532,1,-1,-1,G1:50:80:120,,-1,1,-1,-1,,,50534,1,-1,-1,G1:50:80:120,,50539,1,-1,-1,G1:100:427:640,,50536,1,-1,-1,G1:50:80:120,,,,-1,-1,G10031:1.22;,G8027:8.33;
5061,D5-S06-1,50414,1,-1,-1,G1:50:142:213,,-1,1,-1,-1,,,50414,1,-1,-1,G1:50:142:213,,-1,1,-1,-1,,,50413,1,-1,-1,G1:50:142:213,,-1,1,-1,-1,,,,,-1,-1,,
5062,D5-S06-2,-1,1,-1,-1,,,50411,1,-1,-1,G1:50:142:213,,-1,1,-1,-1,,,50416,1,-1,-1,G1:50:142:213,,-1,1,-1,-1,,,50416,1,-1,-1,G1:50:142:213,,,,-1,-1,,
5063,D5-S06-3,50639,1,-1,-1,G1:100:213:320,,-1,1,-1,-1,,,50638,1,-1,-1,G1:100:213:320,,-1,1,-1,-1,,,50635,1,-1,-1,G1:50:142:213,,-1,1,-1,-1,,,,,-1,-1,G10041:1.22;,G8027:8.33;
5071,D5-S07-1,50715,1,-1,-1,G1:50:56:84,,-1,1,-1,-1,,,50715,1,-1,-1,G1:50:56:84,,-1,1,-1,-1,,,50716,1,-1,-1,G1:50:56:84,,-1,1,-1,-1,,,,,-1,-1,,
5072,D5-S07-2,50712,1,-1,-1,G1:50:56:84,,50712,1,-1,-1,G1:50:56:84,,50712,1,-1,-1,G1:50:56:84,,50714,1,-1,-1,G1:50:56:84,,50711,1,-1,-1,G1:50:56:84,,50714,1,-1,-1,G1:50:56:84,,,,-1,-1,,
5073,D5-S07-3,50731,1,-1,-1,G1:50:56:84,,50739,1,-1,-1,G1:100:427:640,,50733,1,-1,-1,G1:50:56:84,,50734,1,-1,-1,G1:50:56:84,,-1,1,-1,-1,,,50736,1,-1,-1,G1:50:56:84,,,,-1,-1,G10051:1.22;,G8027:8.33;
5081,D5-S08-1,50713,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,50713,1,-1,-1,G1:50:96:144,,50712,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,50712,1,-1,-1,G1:50:96:144,,,,-1,-1,,
5082,D5-S08-2,-1,1,-1,-1,,,50715,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,50716,1,-1,-1,G1:50:96:144,,50716,1,-1,-1,G1:50:96:144,,50716,1,-1,-1,G1:50:96:144,,,,-1,-1,,
5083,D5-S08-3,50831,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,50833,1,-1,-1,G1:50:96:144,,50839,1,-1,-1,G1:100:216:324,,-1,1,-1,-1,,,50838,1,-1,-1,G1:100:216:324,,,,-1,-1,G10061:1.22;,G8027:8.33;
5091,D5-S09-1,50712,1,-1,-1,G1:50:72:108,,50711,1,-1,-1,G1:50:72:108,,50712,1,-1,-1,G1:50:72:108,,50714,1,-1,-1,G1:50:72:108,,50713,1,-1,-1,G1:50:72:108,,50714,1,-1,-1,G1:50:72:108,,,,-1,-1,,
5092,D5-S09-2,-1,1,-1,-1,,,50714,1,-1,-1,G1:50:72:108,,-1,1,-1,-1,,,50713,1,-1,-1,G1:50:72:108,,50715,1,-1,-1,G1:50:72:108,,50713,1,-1,-1,G1:50:72:108,,,,-1,-1,,
5093,D5-S09-3,50931,1,-1,-1,G1:50:72:108,,-1,1,-1,-1,,,50933,1,-1,-1,G1:50:72:108,,50934,1,-1,-1,G1:50:72:108,,50939,1,-1,-1,G1:100:432:648,,50936,1,-1,-1,G1:50:72:108,,,,-1,-1,G10071:1.22;,G8027:8.33;
6011,D6-S01-1,60112,1,-1,-1,G1:50:96:144,,60113,1,-1,-1,G1:50:96:144,,60112,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,60115,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,,,-1,-1,,
6012,D6-S01-2,60113,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,60113,1,-1,-1,G1:50:96:144,,60116,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,60116,1,-1,-1,G1:50:96:144,,,,-1,-1,,
6013,D6-S01-3,60131,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,60133,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,60139,1,-1,-1,G1:100:432:648,,-1,1,-1,-1,,,,,-1,-1,G10011:1.22;,G8027:8.33;
6021,D6-S02-1,60117,1,-1,-1,G1:50:81:122,,60113,1,-1,-1,G1:50:81:122,,60117,1,-1,-1,G1:50:81:122,,-1,1,-1,-1,,,60115,1,-1,-1,G1:50:81:122,,-1,1,-1,-1,,,,,-1,-1,,
6022,D6-S02-2,60112,1,-1,-1,G1:50:81:122,,60112,1,-1,-1,G1:50:81:122,,60112,1,-1,-1,G1:50:81:122,,-1,1,-1,-1,,,60115,1,-1,-1,G1:50:81:122,,-1,1,-1,-1,,,,,-1,-1,,
6023,D6-S02-3,60231,1,-1,-1,G1:50:81:122,,60239,1,-1,-1,G1:100:432:648,,60233,1,-1,-1,G1:50:81:122,,-1,1,-1,-1,,,60235,1,-1,-1,G1:50:81:122,,-1,1,-1,-1,,,,,-1,-1,G10021:1.22;,G8027:8.33;
6031,D6-S03-1,60116,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,60116,1,-1,-1,G1:50:96:144,,60118,1,-1,-1,G1:50:96:144,,60112,1,-1,-1,G1:50:96:144,,60118,1,-1,-1,G1:50:96:144,,,,-1,-1,,
6032,D6-S03-2,60117,1,-1,-1,G1:50:96:144,,60117,1,-1,-1,G1:50:96:144,,60117,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,60116,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,,,-1,-1,,
6033,D6-S03-3,60338,1,-1,-1,G1:100:218:327,,-1,1,-1,-1,,,60339,1,-1,-1,G1:100:218:327,,60334,1,-1,-1,G1:50:96:144,,-1,1,-1,-1,,,60336,1,-1,-1,G1:50:96:144,,,,-1,-1,G10031:1.22;,G8027:8.33;
6041,D6-S04-1,60411,1,-1,-1,G1:50:83:124,,-1,1,-1,-1,,,60411,1,-1,-1,G1:50:83:124,,-1,1,-1,-1,,,60417,1,-1,-1,G1:50:83:124,,-1,1,-1,-1,,,,,-1,-1,,
6042,D6-S04-2,-1,1,-1,-1,,,60415,1,-1,-1,G1:50:83:124,,-1,1,-1,-1,,,60415,1,-1,-1,G1:50:83:124,,60418,1,-1,-1,G1:50:83:124,,60415,1,-1,-1,G1:50:83:124,,,,-1,-1,,
6043,D6-S04-3,60431,1,-1,-1,G1:50:83:124,,60432,1,-1,-1,G1:50:83:124,,60433,1,-1,-1,G1:50:83:124,,-1,1,-1,-1,,,60439,1,-1,-1,G1:100:436:655,,-1,1,-1,-1,,,,,-1,-1,G10041:1.22;,G8027:8.33;
6051,D6-S05-1,60419,1,-1,-1,G1:50:145:218,,60411,1,-1,-1,G1:50:145:218,,60419,1,-1,-1,G1:50:145:218,,-1,1,-1,-1,,,60414,1,-1,-1,G1:50:145:218,,-1,1,-1,-1,,,,,-1,-1,,
6052,D6-S05-2,-1,1,-1,-1,,,60412,1,-1,-1,G1:50:145:218,,-1,1,-1,-1,,,60414,1,-1,-1,G1:50:145:218,,60414,1,-1,-1,G1:50:145:218,,60414,1,-1,-1,G1:50:145:218,,,,-1,-1,,
6053,D6-S05-3,60539,1,-1,-1,G1:100:218:327,,-1,1,-1,-1,,,60538,1,-1,-1,G1:100:218:327,,-1,1,-1,-1,,,-1,1,-1,-1,,,-1,1,-1,-1,,,,,-1,-1,G10051:1.22;,G8027:8.33;
6061,D6-S06-1,-1,1,-1,-1,,,60413,1,-1,-1,G1:50:115:172,,-1,1,-1,-1,,,60417,1,-1,-1,G1:50:115:172,,60417,1,-1,-1,G1:50:115:172,,60417,1,-1,-1,G1:50:115:172,,,,-1,-1,,
6062,D6-S06-2,60413,1,-1,-1,G1:50:115:172,,-1,1,-1,-1,,,60413,1,-1,-1,G1:50:115:172,,-1,1,-1,-1,,,60414,1,-1,-1,G1:50:115:172,,-1,1,-1,-1,,,,,-1,-1,,
6063,D6-S06-3,60631,1,-1,-1,G1:50:115:172,,-1,1,-1,-1,,,60633,1,-1,-1,G1:50:115:172,,-1,1,-1,-1,,,60639,1,-1,-1,G1:100:436:655,,-1,1,-1,-1,,,,,-1,-1,G10061:1.22;,G8027:8.33;
6071,D6-S07-1,-1,1,-1,-1,,,60715,1,-1,-1,G1:50:73:110,,-1,1,-1,-1,,,60715,1,-1,-1,G1:50:73:110,,60719,1,-1,-1,G1:50:73:110,,60715,1,-1,-1,G1:50:73:110,,,,-1,-1,,
