"Id
===
Id
===
int-cs","名称
===
Name
===
string-cs","显示名称
===
ShowName
===
string-c","分组Id
===
GroupId
===
int-s","Buff类型(正面，负面)
===
BuffType
===
int-s","死亡消失
===
DissolveOnDied
===
int-s","能否给死人用
===
UseOnDead
===
int-s","优先级
===
Priority
===
int-s","互斥Id
===
Exclusive
===
int-s","最大叠加层数
===
MaxStackLevel
===
int-s","伤害类型
===
DamageType
===
int-s","结算点
===
HitPoiont
===
string-s","触发次数
===
HitCount
===
int-s","效果0.生效次数
===
Impact0.Enable
===
int-s","效果0.触发点
===
Impact0.AffectPoint
===
string-s","效果0.目标属性
===
Impact0.Field
===
string-s","效果0.加法公式
===
Impact0.AddExp
===
string-s","效果0.乘法公式
===
Impact0.MulExp
===
string-s","效果0.覆盖公式
===
Impact0.ResetExp
===
string-s","效果1.生效次数
===
Impact1.Enable
===
int-s","效果1.触发点
===
Impact1.AffectPoint
===
string-s","效果1.目标属性
===
Impact1.Field
===
string-s","效果1.加法公式
===
Impact1.AddExp
===
string-s","效果1.乘法公式
===
Impact1.MulExp
===
string-s","效果1.覆盖公式
===
Impact1.ResetExp
===
string-s","效果2.生效次数
===
Impact2.Enable
===
int-s","效果2.触发点
===
Impact2.AffectPoint
===
string-s","效果2.目标属性
===
Impact2.Field
===
string-s","效果2.加法公式
===
Impact2.AddExp
===
string-s","效果2.乘法公式
===
Impact2.MulExp
===
string-s","效果2.覆盖公式
===
Impact2.ResetExp
===
string-s","效果3.生效次数
===
Impact3.Enable
===
int-s","效果3.触发点
===
Impact3.AffectPoint
===
string-s","效果3.目标属性
===
Impact3.Field
===
string-s","效果3.加法公式
===
Impact3.AddExp
===
string-s","效果3.乘法公式
===
Impact3.MulExp
===
string-s","效果3.覆盖公式
===
Impact3.ResetExp
===
string-s","能否修改攻击目标
===
CanModifyTarget
===
string-s","能否使用技能
===
CanUseSkill
===
string-s","能否成为目标
===
CanTarget
===
string-s","能否成为子弹的目标
===
CanHitByBullet
===
string-s","能否被上Buff
===
CanAddBuff
===
string-s","能否被修改属性
===
CanModifyAttr
===
string-s","特效ID
===
EffectID
===
int-c","特效出现方式
===
ShowType
===
int-c","特殊特效
===
SpecEffect
===
int-c","特殊状态
===
AniState
===
int-c","效果0.目标属性
===
ImpactForClient0.Field
===
string-cs","效果0.加法公式
===
ImpactForClient0.AddExp
===
string-cs","效果1.目标属性
===
ImpactForClient1.Field
===
string-cs","效果1.加法公式
===
ImpactForClient1.AddExp
===
string-cs","效果2.目标属性
===
ImpactForClient2.Field
===
string-cs","效果2.加法公式
===
ImpactForClient2.AddExp
===
string-cs","效果3.目标属性
===
ImpactForClient3.Field
===
string-cs","效果3.加法公式
===
ImpactForClient3.AddExp
===
string-cs"
90163,劈山刀163,劈山刀163,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,-1,BuffAdded,0,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,,,MgkAttack,0,,
90164,劈山刀164,劈山刀164,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,-1,BuffAdded,0,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,,,MgkAttack,0,,
90165,劈山刀165,劈山刀165,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,-1,BuffAdded,0,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,,,MgkAttack,0,,
90166,劈山刀166,劈山刀166,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,-1,BuffAdded,0,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,,,MgkAttack,0,,
90167,劈山刀167,劈山刀167,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,-1,BuffAdded,0,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,,,MgkAttack,0,,
90168,劈山刀168,劈山刀168,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,-1,BuffAdded,0,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,,,MgkAttack,0,,
90169,劈山刀169,劈山刀169,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,0,1,1,-1,BuffAdded,0,0,1,1,999,BuffAdded,MgkAttack,0,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,0,,,MgkAttack,0,,
90200,无极棍200,无极棍200,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,234.08,1,1,999,BuffAdded,DodgeRating,49.81,1,1,999,BuffAdded,MgkAttack,46.816,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,234.08,DodgeRating,49.81,MgkAttack,46.816,,
90201,无极棍201,无极棍201,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,261.456,1,1,999,BuffAdded,DodgeRating,51.8,1,1,999,BuffAdded,MgkAttack,52.2912,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,261.456,DodgeRating,51.8,MgkAttack,52.2912,,
90202,无极棍202,无极棍202,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,288.832,1,1,999,BuffAdded,DodgeRating,53.79,1,1,999,BuffAdded,MgkAttack,57.7664,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,288.832,DodgeRating,53.79,MgkAttack,57.7664,,
90203,无极棍203,无极棍203,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,316.208,1,1,999,BuffAdded,DodgeRating,55.79,1,1,999,BuffAdded,MgkAttack,63.2416,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,316.208,DodgeRating,55.79,MgkAttack,63.2416,,
90204,无极棍204,无极棍204,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,343.584,1,1,999,BuffAdded,DodgeRating,57.78,1,1,999,BuffAdded,MgkAttack,68.7168,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,343.584,DodgeRating,57.78,MgkAttack,68.7168,,
90205,无极棍205,无极棍205,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,370.96,1,1,999,BuffAdded,DodgeRating,59.77,1,1,999,BuffAdded,MgkAttack,74.192,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,370.96,DodgeRating,59.77,MgkAttack,74.192,,
90206,无极棍206,无极棍206,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,398.336,1,1,999,BuffAdded,DodgeRating,61.76,1,1,999,BuffAdded,MgkAttack,79.6672,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,398.336,DodgeRating,61.76,MgkAttack,79.6672,,
90207,无极棍207,无极棍207,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,425.712,1,1,999,BuffAdded,DodgeRating,63.76,1,1,999,BuffAdded,MgkAttack,85.1424,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,425.712,DodgeRating,63.76,MgkAttack,85.1424,,
90208,无极棍208,无极棍208,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,453.088,1,1,999,BuffAdded,DodgeRating,65.75,1,1,999,BuffAdded,MgkAttack,90.6176,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,453.088,DodgeRating,65.75,MgkAttack,90.6176,,
90209,无极棍209,无极棍209,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,480.464,1,1,999,BuffAdded,DodgeRating,67.74,1,1,999,BuffAdded,MgkAttack,96.0928,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,480.464,DodgeRating,67.74,MgkAttack,96.0928,,
90210,无极棍210,无极棍210,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,506.129,1,1,999,BuffAdded,DodgeRating,69.73,1,1,999,BuffAdded,MgkAttack,101.2258,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,506.129,DodgeRating,69.73,MgkAttack,101.2258,,
90211,无极棍211,无极棍211,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,531.794,1,1,999,BuffAdded,DodgeRating,71.73,1,1,999,BuffAdded,MgkAttack,106.3588,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,531.794,DodgeRating,71.73,MgkAttack,106.3588,,
90212,无极棍212,无极棍212,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,557.459,1,1,999,BuffAdded,DodgeRating,73.72,1,1,999,BuffAdded,MgkAttack,111.4918,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,557.459,DodgeRating,73.72,MgkAttack,111.4918,,
90213,无极棍213,无极棍213,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,583.124,1,1,999,BuffAdded,DodgeRating,75.71,1,1,999,BuffAdded,MgkAttack,116.6248,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,583.124,DodgeRating,75.71,MgkAttack,116.6248,,
90214,无极棍214,无极棍214,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,608.789,1,1,999,BuffAdded,DodgeRating,77.7,1,1,999,BuffAdded,MgkAttack,121.7578,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,608.789,DodgeRating,77.7,MgkAttack,121.7578,,
90215,无极棍215,无极棍215,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,634.454,1,1,999,BuffAdded,DodgeRating,79.7,1,1,999,BuffAdded,MgkAttack,126.8908,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,634.454,DodgeRating,79.7,MgkAttack,126.8908,,
90216,无极棍216,无极棍216,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,660.119,1,1,999,BuffAdded,DodgeRating,81.69,1,1,999,BuffAdded,MgkAttack,132.0238,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,660.119,DodgeRating,81.69,MgkAttack,132.0238,,
90217,无极棍217,无极棍217,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,685.784,1,1,999,BuffAdded,DodgeRating,83.68,1,1,999,BuffAdded,MgkAttack,137.1568,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,685.784,DodgeRating,83.68,MgkAttack,137.1568,,
90218,无极棍218,无极棍218,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,711.449,1,1,999,BuffAdded,DodgeRating,85.67,1,1,999,BuffAdded,MgkAttack,142.2898,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,711.449,DodgeRating,85.67,MgkAttack,142.2898,,
90219,无极棍219,无极棍219,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,737.114,1,1,999,BuffAdded,DodgeRating,87.67,1,1,999,BuffAdded,MgkAttack,147.4228,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,737.114,DodgeRating,87.67,MgkAttack,147.4228,,
90220,无极棍220,无极棍220,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,761.068,1,1,999,BuffAdded,DodgeRating,89.66,1,1,999,BuffAdded,MgkAttack,152.2136,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,761.068,DodgeRating,89.66,MgkAttack,152.2136,,
90221,无极棍221,无极棍221,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,785.022,1,1,999,BuffAdded,DodgeRating,91.65,1,1,999,BuffAdded,MgkAttack,157.0044,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,785.022,DodgeRating,91.65,MgkAttack,157.0044,,
90222,无极棍222,无极棍222,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,808.976,1,1,999,BuffAdded,DodgeRating,93.64,1,1,999,BuffAdded,MgkAttack,161.7952,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,808.976,DodgeRating,93.64,MgkAttack,161.7952,,
90223,无极棍223,无极棍223,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,832.93,1,1,999,BuffAdded,DodgeRating,95.64,1,1,999,BuffAdded,MgkAttack,166.586,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,832.93,DodgeRating,95.64,MgkAttack,166.586,,
90224,无极棍224,无极棍224,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,856.884,1,1,999,BuffAdded,DodgeRating,149.43,1,1,999,BuffAdded,MgkAttack,171.3768,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,856.884,DodgeRating,149.43,MgkAttack,171.3768,,
90225,无极棍225,无极棍225,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,880.838,1,1,999,BuffAdded,DodgeRating,152.44,1,1,999,BuffAdded,MgkAttack,176.1676,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,880.838,DodgeRating,152.44,MgkAttack,176.1676,,
90226,无极棍226,无极棍226,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,904.792,1,1,999,BuffAdded,DodgeRating,155.4,1,1,999,BuffAdded,MgkAttack,180.9584,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,904.792,DodgeRating,155.4,MgkAttack,180.9584,,
90227,无极棍227,无极棍227,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,928.746,1,1,999,BuffAdded,DodgeRating,158.3,1,1,999,BuffAdded,MgkAttack,185.7492,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,928.746,DodgeRating,158.3,MgkAttack,185.7492,,
90228,无极棍228,无极棍228,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,952.7,1,1,999,BuffAdded,DodgeRating,161.15,1,1,999,BuffAdded,MgkAttack,190.54,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,952.7,DodgeRating,161.15,MgkAttack,190.54,,
90229,无极棍229,无极棍229,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,976.654,1,1,999,BuffAdded,DodgeRating,163.97,1,1,999,BuffAdded,MgkAttack,195.3308,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,976.654,DodgeRating,163.97,MgkAttack,195.3308,,
90230,无极棍230,无极棍230,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1010.874,1,1,999,BuffAdded,DodgeRating,166.71,1,1,999,BuffAdded,MgkAttack,202.1748,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1010.874,DodgeRating,166.71,MgkAttack,202.1748,,
90231,无极棍231,无极棍231,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1045.094,1,1,999,BuffAdded,DodgeRating,169.4,1,1,999,BuffAdded,MgkAttack,209.0188,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1045.094,DodgeRating,169.4,MgkAttack,209.0188,,
90232,无极棍232,无极棍232,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1079.314,1,1,999,BuffAdded,DodgeRating,172.03,1,1,999,BuffAdded,MgkAttack,215.8628,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1079.314,DodgeRating,172.03,MgkAttack,215.8628,,
90233,无极棍233,无极棍233,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1113.534,1,1,999,BuffAdded,DodgeRating,174.63,1,1,999,BuffAdded,MgkAttack,222.7068,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1113.534,DodgeRating,174.63,MgkAttack,222.7068,,
90234,无极棍234,无极棍234,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1147.754,1,1,999,BuffAdded,DodgeRating,177.16,1,1,999,BuffAdded,MgkAttack,229.5508,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1147.754,DodgeRating,177.16,MgkAttack,229.5508,,
90235,无极棍235,无极棍235,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1181.974,1,1,999,BuffAdded,DodgeRating,179.63,1,1,999,BuffAdded,MgkAttack,236.3948,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1181.974,DodgeRating,179.63,MgkAttack,236.3948,,
90236,无极棍236,无极棍236,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1216.194,1,1,999,BuffAdded,DodgeRating,182.05,1,1,999,BuffAdded,MgkAttack,243.2388,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1216.194,DodgeRating,182.05,MgkAttack,243.2388,,
90237,无极棍237,无极棍237,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1250.414,1,1,999,BuffAdded,DodgeRating,184.43,1,1,999,BuffAdded,MgkAttack,250.0828,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1250.414,DodgeRating,184.43,MgkAttack,250.0828,,
90238,无极棍238,无极棍238,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1284.634,1,1,999,BuffAdded,DodgeRating,186.74,1,1,999,BuffAdded,MgkAttack,256.9268,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1284.634,DodgeRating,186.74,MgkAttack,256.9268,,
90239,无极棍239,无极棍239,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1318.854,1,1,999,BuffAdded,DodgeRating,189,1,1,999,BuffAdded,MgkAttack,263.7708,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1318.854,DodgeRating,189,MgkAttack,263.7708,,
90240,无极棍240,无极棍240,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1363.34,1,1,999,BuffAdded,DodgeRating,193.7,1,1,999,BuffAdded,MgkAttack,272.668,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1363.34,DodgeRating,193.7,MgkAttack,272.668,,
90241,无极棍241,无极棍241,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1407.826,1,1,999,BuffAdded,DodgeRating,198.44,1,1,999,BuffAdded,MgkAttack,281.5652,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1407.826,DodgeRating,198.44,MgkAttack,281.5652,,
90242,无极棍242,无极棍242,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1452.312,1,1,999,BuffAdded,DodgeRating,203.24,1,1,999,BuffAdded,MgkAttack,290.4624,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1452.312,DodgeRating,203.24,MgkAttack,290.4624,,
90243,无极棍243,无极棍243,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1496.798,1,1,999,BuffAdded,DodgeRating,208.06,1,1,999,BuffAdded,MgkAttack,299.3596,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1496.798,DodgeRating,208.06,MgkAttack,299.3596,,
90244,无极棍244,无极棍244,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1541.284,1,1,999,BuffAdded,DodgeRating,212.93,1,1,999,BuffAdded,MgkAttack,308.2568,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1541.284,DodgeRating,212.93,MgkAttack,308.2568,,
90245,无极棍245,无极棍245,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1585.77,1,1,999,BuffAdded,DodgeRating,217.83,1,1,999,BuffAdded,MgkAttack,317.154,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1585.77,DodgeRating,217.83,MgkAttack,317.154,,
90246,无极棍246,无极棍246,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1630.256,1,1,999,BuffAdded,DodgeRating,222.79,1,1,999,BuffAdded,MgkAttack,326.0512,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1630.256,DodgeRating,222.79,MgkAttack,326.0512,,
90247,无极棍247,无极棍247,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1674.742,1,1,999,BuffAdded,DodgeRating,227.77,1,1,999,BuffAdded,MgkAttack,334.9484,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1674.742,DodgeRating,227.77,MgkAttack,334.9484,,
90248,无极棍248,无极棍248,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1719.228,1,1,999,BuffAdded,DodgeRating,232.8,1,1,999,BuffAdded,MgkAttack,343.8456,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1719.228,DodgeRating,232.8,MgkAttack,343.8456,,
90249,无极棍249,无极棍249,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1763.714,1,1,999,BuffAdded,DodgeRating,237.86,1,1,999,BuffAdded,MgkAttack,352.7428,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1763.714,DodgeRating,237.86,MgkAttack,352.7428,,
90250,无极棍250,无极棍250,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1813.333,1,1,999,BuffAdded,DodgeRating,242.98,1,1,999,BuffAdded,MgkAttack,362.6666,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1813.333,DodgeRating,242.98,MgkAttack,362.6666,,
90251,无极棍251,无极棍251,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1862.952,1,1,999,BuffAdded,DodgeRating,248.13,1,1,999,BuffAdded,MgkAttack,372.5904,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1862.952,DodgeRating,248.13,MgkAttack,372.5904,,
90252,无极棍252,无极棍252,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1912.571,1,1,999,BuffAdded,DodgeRating,253.31,1,1,999,BuffAdded,MgkAttack,382.5142,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1912.571,DodgeRating,253.31,MgkAttack,382.5142,,
90253,无极棍253,无极棍253,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,1962.19,1,1,999,BuffAdded,DodgeRating,258.54,1,1,999,BuffAdded,MgkAttack,392.438,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,1962.19,DodgeRating,258.54,MgkAttack,392.438,,
90254,无极棍254,无极棍254,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,2011.809,1,1,999,BuffAdded,DodgeRating,263.81,1,1,999,BuffAdded,MgkAttack,402.3618,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,2011.809,DodgeRating,263.81,MgkAttack,402.3618,,
90255,无极棍255,无极棍255,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,2061.428,1,1,999,BuffAdded,DodgeRating,269.13,1,1,999,BuffAdded,MgkAttack,412.2856,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,2061.428,DodgeRating,269.13,MgkAttack,412.2856,,
90256,无极棍256,无极棍256,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,2111.047,1,1,999,BuffAdded,DodgeRating,274.48,1,1,999,BuffAdded,MgkAttack,422.2094,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,2111.047,DodgeRating,274.48,MgkAttack,422.2094,,
90257,无极棍257,无极棍257,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,2160.666,1,1,999,BuffAdded,DodgeRating,279.86,1,1,999,BuffAdded,MgkAttack,432.1332,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,2160.666,DodgeRating,279.86,MgkAttack,432.1332,,
90258,无极棍258,无极棍258,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,2210.285,1,1,999,BuffAdded,DodgeRating,285.29,1,1,999,BuffAdded,MgkAttack,442.057,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,2210.285,DodgeRating,285.29,MgkAttack,442.057,,
90259,无极棍259,无极棍259,900,1,0,0,1,-1,1,1,RoundEnd,999,999,BuffAdded,PhyAttack,2259.904,1,1,999,BuffAdded,DodgeRating,290.775,1,1,999,BuffAdded,MgkAttack,451.9808,1,1,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,PhyAttack,2259.904,DodgeRating,290.775,MgkAttack,451.9808,,
