"Id
===
Id
===
int-cs","名称
===
Name
===
string-cs","职业
===
Profession
===
int-s","品质
===
Quality
===
int-c","等级
===
Level
===
int-cs","血条长度
===
HPBar
===
float-c","属性值0
===
Attr0
===
float-cs","属性值1
===
Attr1
===
float-cs","属性值2
===
Attr2
===
float-cs","属性值3
===
Attr3
===
float-cs","属性值4
===
Attr4
===
float-cs","属性值5
===
Attr5
===
float-cs","属性值6
===
Attr6
===
float-cs","属性值7
===
Attr7
===
float-cs","属性值8
===
Attr8
===
float-cs","属性值9
===
Attr9
===
float-cs","属性值10
===
Attr10
===
float-cs","属性值11
===
Attr11
===
float-cs","属性值12
===
Attr12
===
float-cs","属性值13
===
Attr13
===
float-cs","属性值14
===
Attr14
===
float-cs","属性值15
===
Attr15
===
float-cs","属性值16
===
Attr16
===
float-cs","属性值17
===
Attr17
===
float-cs","属性值18
===
Attr18
===
float-cs","属性值19
===
Attr19
===
float-cs","属性值20
===
Attr20
===
float-cs","属性值21
===
Attr21
===
float-cs","属性值22
===
Attr22
===
float-cs","属性值23
===
Attr23
===
float-cs","属性值24
===
Attr24
===
float-cs","属性值25
===
Attr25
===
float-cs","属性值26
===
Attr26
===
float-cs","属性值27
===
Attr27
===
float-cs","属性值28
===
Attr28
===
float-cs","属性值29
===
Attr29
===
float-cs","属性值30
===
Attr30
===
float-cs","属性值31
===
Attr31
===
float-cs","普攻技能
===
NormalSkill
===
int-cs","一般技能Id0
===
Skill0
===
int-cs","一般技能Id1
===
Skill1
===
int-cs","一般技能Id2
===
Skill2
===
int-cs","一般技能Id3
===
Skill3
===
int-cs","一般技能Id4
===
Skill4
===
int-cs","掉落0
===
Drops0
===
string-s","掉落1
===
Drops1
===
string-s","展示ID
===
ShowID
===
int-c","展示武器ID
===
ShowWeaponID
===
int-c","展示大小比率
===
ShowSize
===
float-c","战斗对话
===
FightDialog
===
string-c","死亡对话
===
DeadDialog
===
string-c","掉落关卡Id
===
StageId
===
int-cs"
1030603,女杀手,0,0,25,1,856.416,491.0208,2352.961131,23,0,0,0,0,128.864,128.864,128.864,128.864,418,543.4,433.8,433.8,154.2923827,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,,,-1
1030604,剑兵,0,0,25,1,695.838,613.776,2941.201414,24,0,0,0,0,241.62,241.62,241.62,241.62,418,543.4,433.8,563.94,246.8678124,0,7.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,203000,203100,-1,-1,-1,-1,,,406,-1,-1,,,-1
1030605,拳师,0,0,26,1,911.82,630.06,3188.613566,23,0,0,0,0,213.67125,213.67125,213.67125,213.67125,428.5,557.05,445.125,578.6625,252.0408832,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,204000,204100,-1,-1,-1,-1,,,408,-1,-1,,,-1
1030606,拳师队长,0,0,26,1,1302.6,1008.096,5101.781705,23,0,0,0,0,262.98,262.98,262.98,262.98,428.5,685.6,445.125,712.2,346.5562144,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,204000,204100,204200,-1,-1,-1,,,409,-1,-1,,,-1
1030607,西施（boss）,0,0,27,9074.727389,1675.05,1357.3224,63523.09173,23,0,133.056,0,0,134.916,269.832,269.832,269.832,439,439,456.45,456.45,160.7599859,0,8,0,0,0,1,0,6,0,0,0,0,0,0,0,82000,82200,82300,-1,-1,-1,,,202,-1,-1,,,-1
#chapter03_stage7_Stage_CaoYuan_08,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1030701,剑兵,0,0,27,1,871.026,646.344,3387.898225,23,0,0,0,0,252.9675,252.9675,252.9675,252.9675,439,570.7,456.45,593.385,257.2159775,0,7.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,203000,203100,-1,-1,-1,-1,,,406,-1,-1,,,-1
1030702,女杀手,0,0,26,1,1042.08,504.048,2550.890852,23,0,0,0,0,131.49,131.49,131.49,131.49,428.5,557.05,445.125,445.125,157.525552,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,,,-1
1030703,拳师教头,0,0,27,1,1340.04,1034.1504,5420.637161,24,0,0,0,0,269.832,269.832,269.832,269.832,439,702.4,456.45,730.32,353.671969,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,204000,204100,204200,-1,-1,-1,,,409,-1,-1,,,-1
1030704,刀盾兵,0,0,27,1,536.016,1034.1504,6775.796451,23,0,0,0,0,269.832,269.832,269.832,269.832,439,439,456.45,456.45,160.7599859,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,210000,210100,-1,-1,-1,-1,,,415,-1,-1,,,-1
1030705,弓箭手,0,0,26,1,651.3,630.06,2550.890852,23,0,0,0,0,131.49,131.49,131.49,131.49,428.5,428.5,445.125,445.125,157.525552,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,,,-1
1030706,女杀手队长,0,0,27,1,1474.044,904.8816,4743.057515,23,0,0,0,0,236.103,236.103,236.103,236.103,439,834.1,456.45,730.32,353.671969,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,,,-1
1030707,妲己（boss）,0,0,29,7635.245496,1090.054368,1318.001738,68717.20947,24,0,258.0192,0,0,177.21,354.42,354.42,354.42,472.512,472.512,492.13152,492.13152,167.7394477,0,7,0,0,0,1,0,6,0,0,0,0,0,0,0,80000,80200,80300,80400,-1,-1,,,200,-1,-1,,,-1
1030708,boss2,0,0,28,8351.749238,2050.874873,1421.352963,66813.99391,24,0,0,0,71.154,172.9275,172.9275,86.46375,172.9275,461.5466,461.5466,480.31137,480.31137,164.5023845,0,8,0,0,0,1,0,6,0,0,0,0,0,0,0,34000,34200,34300,34400,-1,-1,,,104,-1,-1,,,-1
#chapter03_stage8_Stage_ShaMo_15,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1030801,女杀手,0,0,28,1,1131.517171,541.4677955,2850.730407,23,0,0,0,0,138.342,138.342,138.342,138.342,461.5466,600.01058,480.31137,480.31137,164.5023845,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
1030802,剑兵,0,0,28,1,919.3577016,676.8347443,3563.413008,23,0,0,0,0,259.39125,259.39125,259.39125,259.39125,461.5466,600.01058,480.31137,624.404781,263.2038152,0,7.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,203000,203100,-1,-1,-1,-1,,,406,-1,-1,-1,-1,-1
1030803,锤兵,0,0,28,1,1414.396464,1082.935591,4632.436911,24,0,0,0,0,172.9275,172.9275,172.9275,172.9275,461.5466,2307.733,480.31137,480.31137,164.5023845,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,-1,-1,-1
1030804,拳师,0,0,29,1,1017.384077,693.6851251,3664.917838,23,0,0,0,0,230.373,230.373,230.373,230.373,472.512,614.2656,492.13152,639.770976,268.3831163,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,204000,204100,-1,-1,-1,-1,,,408,-1,-1,-1,-1,-1
1030805,盾兵,0,0,29,1,581.3623296,1109.8962,7329.835676,23,0,0,0,0,283.536,283.536,283.536,283.536,472.512,472.512,492.13152,492.13152,167.7394477,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,210000,210100,-1,-1,-1,-1,,,415,-1,-1,-1,-1,-1
1030806,弓箭手,0,0,29,1,726.702912,693.6851251,2931.934271,23,0,0,0,0,141.768,141.768,141.768,141.768,472.512,472.512,492.13152,492.13152,167.7394477,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,-1,-1,-1
1030807,典韦（boss）,0,0,30,20756.61786,2611.778988,2206.494513,83026.47146,24,64.584,0,0,0,145.194,145.194,145.194,72.597,483.4858,483.4858,503.96073,503.96073,170.9777755,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,37000,37200,1010210,-1,-1,-1,,,107,-1,-1,-1,-1,-1
#chapter04_stage1_Stage_ShaMo_15,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1040101,刀兵,0,0,32,1,1070.222026,885.1978829,5166.64392,23,0,0,0,0,228.5325,228.5325,228.5325,228.5325,620.5986,620.5986,637.58313,637.58313,229.8730963,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,-1,-1,-1
1040102,刀兵队长,0,0,33,1,1641.021034,1443.66046,7938.579459,23,0,0,0,0,231.815,231.815,231.815,231.815,631.7656,1010.82496,649.61532,1039.384512,512.917366,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,401,-1,-1,-1,-1,-1
1040103,少林棍僧,0,0,32,1,1159.407194,885.1978829,5166.64392,24,0,0,0,0,365.652,365.652,365.652,365.652,620.5986,620.5986,637.58313,956.374695,229.8730963,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,214000,214100,-1,-1,-1,-1,,,421,-1,-1,-1,-1,-1
1040104,弓箭手,0,0,32,1,891.851688,885.1978829,3444.42928,23,0,0,0,0,182.826,182.826,182.826,182.826,620.5986,620.5986,637.58313,637.58313,229.8730963,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,-1,-1,-1
1040105,斧兵,0,0,32,1,1159.407194,973.7176712,4305.5366,23,0,0,0,0,297.09225,297.09225,297.09225,297.09225,620.5986,806.77818,637.58313,828.858069,367.7969541,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,209000,209100,-1,-1,-1,-1,,,413,-1,-1,-1,-1,-1
1040106,水麒麟（boss）,0,0,32,18836.72262,1872.888545,2212.994707,113020.3357,23,0,0,0,0,457.065,457.065,457.065,457.065,620.5986,620.5986,637.58313,637.58313,229.8730963,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,121000,121200,-1,-1,-1,-1,,,302,-1,-1,-1,-1,-1
#chapter04_stage2_Stage_ShaMo_15,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1040201,盾兵,0,0,32,1,713.4813504,1416.316613,8611.0732,23,0,0,0,0,365.652,365.652,365.652,365.652,620.5986,620.5986,637.58313,637.58313,229.8730963,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,210000,210100,-1,-1,-1,-1,,,415,-1,-1,-1,-1,-1
1040202,弓箭手,0,0,32,1,891.851688,885.1978829,3444.42928,23,0,0,0,0,182.826,182.826,182.826,182.826,620.5986,620.5986,637.58313,637.58313,229.8730963,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,-1,-1,-1
1040203,弓箭手队长,0,0,33,1,911.678352,721.83023,6174.45069,24,0,0,0,0,324.541,324.541,324.541,324.541,631.7656,1010.82496,649.61532,1039.384512,512.917366,0,7,0,0,0,1,0,5,0,0,0,0,0,0,0,215000,215100,-1,-1,-1,-1,,,420,-1,-1,-1,-1,-1
1040204,女刺客,0,0,32,1,1426.962701,708.1583063,3444.42928,23,0,0,0,0,182.826,182.826,182.826,182.826,620.5986,806.77818,637.58313,637.58313,229.8730963,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
1040205,女刺客队长,0,0,33,1,2005.692374,1263.202903,6174.45069,23,0,0,0,0,324.541,324.541,324.541,324.541,631.7656,1200.35464,649.61532,1039.384512,512.917366,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,-1,-1,-1
1040206,刀兵队长,0,0,32,1,1605.333038,1416.316613,7749.96588,23,0,0,0,0,228.5325,228.5325,228.5325,228.5325,620.5986,992.95776,637.58313,1020.133008,505.7208119,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,401,-1,-1,-1,-1,-1
1040207,项羽（boss）,0,0,33,13703.50026,2279.19588,2977.549699,95924.5018,24,135.864,0,0,0,556.356,556.356,556.356,278.178,631.7656,631.7656,649.61532,649.61532,233.1442573,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,35000,35200,35300,-1,-1,-1,,,105,-1,-1,-1,-1,-1
#chapter04_stage3_Stage_ShaMo_01,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1040301,斧兵,0,0,34,1,1210.97599,1011.326925,4892.256872,23,0,0,0,0,306.92675,306.92675,306.92675,306.92675,642.941,835.8233,661.65657,860.153541,379.0831726,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,209000,209100,-1,-1,-1,-1,,,413,-1,-1,-1,-1,-1
1040302,拳师,0,0,34,1,1304.127989,919.3881139,4892.256872,23,0,0,0,0,306.92675,306.92675,306.92675,306.92675,642.941,835.8233,661.65657,860.153541,379.0831726,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,204000,204100,-1,-1,-1,-1,,,408,-1,-1,-1,-1,-1
1040303,动物,0,0,34,1,931.519992,919.3881139,4403.031185,24,0,0,0,0,424.9755,424.9755,424.9755,424.9755,642.941,642.941,661.65657,661.65657,236.9269829,0,8,0,0,0,1,0,5,0,0,0,0,0,0,0,218000,218100,-1,-1,-1,-1,,,504,-1,-1,-1,-1,-1
1040304,女刺客,0,0,34,1,1490.431987,735.5104911,3913.805498,23,0,0,0,0,188.878,188.878,188.878,188.878,642.941,835.8233,661.65657,661.65657,236.9269829,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
1040305,廉颇（boss）,0,0,35,20575.18232,1997.890877,3282.085793,185176.6409,23,149.76,0,0,0,240.38,240.38,240.38,120.19,654.1248,654.1248,673.70688,673.70688,240.2007731,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,41000,41200,41300,41400,-1,-1,,,111,-1,-1,-1,-1,-1
#chapter04_stage4_Stage_CaoYuan_04,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1040401,刀兵,0,0,34,1,1117.82399,919.3881139,5870.708247,23,0,0,0,0,236.0975,236.0975,236.0975,236.0975,642.941,642.941,661.65657,661.65657,236.9269829,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,-1,-1,-1
1040402,刀兵队长,0,0,34,1,1676.735986,1471.020982,8806.06237,23,0,0,0,0,236.0975,236.0975,236.0975,236.0975,642.941,1028.7056,661.65657,1058.650512,521.2393623,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,401,-1,-1,-1,-1,-1
1040403,少林棍僧,0,0,34,1,1210.97599,919.3881139,5870.708247,24,0,0,0,0,377.756,377.756,377.756,377.756,642.941,642.941,661.65657,992.484855,236.9269829,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,214000,214100,-1,-1,-1,-1,,,421,-1,-1,-1,-1,-1
1040404,棍僧队长,0,0,34,1,1769.887985,1471.020982,8806.06237,23,0,0,0,0,519.4145,519.4145,519.4145,519.4145,642.941,1028.7056,661.65657,1389.478797,521.2393623,0,7,0,0,0,1,0,5,0,0,0,0,0,0,0,214000,214100,-1,-1,-1,-1,,,422,-1,-1,-1,-1,-1
1040405,斧兵,0,0,34,1,1210.97599,1011.326925,4892.256872,23,0,0,0,0,306.92675,306.92675,306.92675,306.92675,642.941,835.8233,661.65657,860.153541,379.0831726,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,209000,209100,-1,-1,-1,-1,,,413,-1,-1,-1,-1,-1
1040406,女刺客,0,0,34,1,1490.431987,735.5104911,3913.805498,23,0,0,0,0,188.878,188.878,188.878,188.878,642.941,835.8233,661.65657,661.65657,236.9269829,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
1040407,赵云（boss）,0,0,35,15587.25933,3139.542806,2063.025356,140285.334,24,0,179.712,0,0,144.228,288.456,288.456,288.456,654.1248,654.1248,673.70688,673.70688,240.2007731,0,7,0,0,0,1,0,8,0,0,0,0,0,0,0,42000,42200,42300,42400,-1,-1,,,112,-1,-1,-1,-1,-1
#chapter04_stage5_Stage_ShaMo_15,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1040501,锤兵,0,0,35,1,1902.753216,1500.382077,9726.449823,23,0,0,0,0,240.38,240.38,240.38,240.38,654.1248,3270.624,673.70688,673.70688,240.2007731,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,-1,-1,-1
1040502,盾兵,0,0,35,1,761.1012864,1500.382077,14963.76896,23,0,0,0,0,384.608,384.608,384.608,384.608,654.1248,654.1248,673.70688,673.70688,240.2007731,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,210000,210100,-1,-1,-1,-1,,,415,-1,-1,-1,-1,-1
1040503,盾兵队长,0,0,36,1,1359.74748,1814.234669,18335.13154,24,0,0,0,0,538.2575,538.2575,538.2575,538.2575,665.317,1064.5072,685.76625,1097.226,535.6468216,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,211000,211100,211200,-1,-1,-1,,,416,-1,-1,-1,-1,-1
1040504,斧兵,0,0,36,1,1262.62266,1050.346387,7639.638143,23,0,0,0,0,318.06125,318.06125,318.06125,318.06125,665.317,864.9121,685.76625,891.496125,389.5613248,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,209000,209100,-1,-1,-1,-1,,,413,-1,-1,-1,-1,-1
1040505,斧兵队长,0,0,36,1,1845.37158,1623.262598,12223.42103,23,0,0,0,0,391.46,391.46,391.46,391.46,665.317,1064.5072,685.76625,1097.226,535.6468216,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,209000,209100,-1,-1,-1,-1,,,414,-1,-1,-1,-1,-1
1040506,典韦（boss）,0,0,37,31582.74861,3468.971688,3013.176216,157913.7431,24,131.2704,0,0,0,199.156,199.156,199.156,99.578,676.5176,676.5176,697.83468,697.83468,247.2627475,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,37000,37200,37300,-1,-1,-1,,,107,-1,-1,-1,-1,-1
#chapter04_stage6_Stage_DiXiaCheng_04,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1040601,锤兵,0,0,36,1,1942.4964,1527.776563,9931.529586,23,0,0,0,0,244.6625,244.6625,244.6625,244.6625,665.317,3326.585,685.76625,685.76625,243.475828,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,-1,-1,-1
1040602,女刺客,0,0,36,1,1553.99712,763.8882816,6111.710515,23,0,0,0,0,195.73,195.73,195.73,195.73,665.317,864.9121,685.76625,685.76625,243.475828,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
1040603,弓箭手,0,0,36,1,971.2482,954.860352,6111.710515,24,0,0,0,0,195.73,195.73,195.73,195.73,665.317,665.317,685.76625,685.76625,243.475828,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,-1,-1,-1
1040604,刀兵,0,0,36,1,1165.49784,954.860352,9167.565772,23,0,0,0,0,244.6625,244.6625,244.6625,244.6625,665.317,665.317,685.76625,685.76625,243.475828,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,-1,-1,-1
1040605,姜子牙,0,0,37,29243.28575,1486.702152,1457.988492,146216.4288,23,0,0,0,426.6288,547.679,547.679,273.8395,547.679,676.5176,676.5176,697.83468,697.83468,247.2627475,0,6,0,0,0,1,0,6,0,0,0,0,0,0,0,32000,32200,32300,32400,-1,-1,,,102,-1,-1,-1,-1,-1
1040606,哪吒(boss),0,0,37,26903.82289,3072.517781,1749.58619,134519.1145,24,0,0,164.088,0,248.945,124.4725,248.945,248.945,676.5176,676.5176,697.83468,697.83468,247.2627475,0,10,0,0,0,1,0,6,0,0,0,0,0,0,0,36000,36200,36300,-1,-1,-1,,,106,-1,-1,-1,-1,-1
#chapter04_stage7_Stage_ShaMo_14,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1040701,刀兵,0,0,38,1,1213.243574,989.1347251,10147.79003,23,0,0,0,0,253.2275,253.2275,253.2275,253.2275,687.7266,687.7266,709.91217,709.91217,250.5404317,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,-1,-1,-1
1040702,女刺客,0,0,38,1,1617.658099,791.3077801,6765.193352,23,0,0,0,0,202.582,202.582,202.582,202.582,687.7266,894.04458,709.91217,709.91217,250.5404317,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,-1,-1
1040703,锤兵,0,0,39,1,2061.905664,1610.060071,11205.23991,24,0,0,0,0,256.51,256.51,256.51,256.51,698.944,3494.72,721.99872,721.99872,253.8193805,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,-1,-1,-1
1040704,盾兵,0,0,39,1,824.7622656,1610.060071,17238.83063,23,0,0,0,0,410.416,410.416,410.416,410.416,698.944,698.944,721.99872,721.99872,253.8193805,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,210000,210100,-1,-1,-1,-1,,,415,-1,-1,-1,-1,-1
1040705,棍僧,0,0,39,1,1340.238682,1006.287544,10343.29838,23,0,0,0,0,410.416,410.416,410.416,410.416,698.944,698.944,721.99872,1082.99808,253.8193805,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,214000,214100,-1,-1,-1,-1,,,421,-1,-1,-1,-1,-1
1040706,典韦（boss）,0,0,40,22192.40678,3678.095148,3176.547188,177539.2542,24,149.112,0,0,0,208.634,208.634,208.634,104.317,710.1698,710.1698,734.09433,734.09433,257.6104939,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,37000,37200,37300,-1,-1,-1,,,107,-1,-1,-1,-1,-1
#chapter04_stage8_Stage_DiXiaCheng_02,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1040801,刀兵,0,0,39,1,1237.143398,1006.287544,10343.29838,23,0,0,0,0,256.51,256.51,256.51,256.51,698.944,698.944,721.99872,721.99872,253.8193805,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,-1,-1,-1
1040802,刀兵队长,0,0,39,1,1855.715098,1610.060071,15514.94757,23,0,0,0,0,256.51,256.51,256.51,256.51,698.944,1118.3104,721.99872,1155.197952,558.4026371,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,401,-1,-1,-1,-1,-1
1040803,弓箭手,0,0,39,1,1030.952832,1006.287544,6895.532253,24,0,0,0,0,205.208,205.208,205.208,205.208,698.944,698.944,721.99872,721.99872,253.8193805,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,-1,-1,-1
1040804,盾兵,0,0,39,1,824.7622656,1610.060071,17238.83063,23,0,0,0,0,410.416,410.416,410.416,410.416,698.944,698.944,721.99872,721.99872,253.8193805,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,210000,210100,-1,-1,-1,-1,,,415,-1,-1,-1,-1,-1
1040805,斧兵队长,0,0,39,1,1958.810381,1710.688825,13791.06451,23,0,0,0,0,410.416,410.416,410.416,410.416,698.944,1118.3104,721.99872,1155.197952,558.4026371,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,209000,209100,-1,-1,-1,-1,,,414,-1,-1,-1,-1,-1
1040806,鲁班（boss）,0,0,40,20548.5248,1996.680223,2561.731603,164388.1984,23,0,0,633.726,0,260.7925,130.39625,260.7925,260.7925,710.1698,710.1698,734.09433,734.09433,257.6104939,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,39000,39200,39300,39400,-1,-1,,,109,-1,-1,-1,-1,-1
#PVE_1_1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
2011101,武则天,0,0,14,3549.438755,588.42,513.74085,21296.63253,23,0,0,0,0,71.458,142.916,142.916,142.916,232.5,232.5,242.725,242.725,0,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,84000,84200,84400,-1,-1,-1,,,204,-1,-1,-1,,-1
2011102,纣王,0,0,14,3858.085604,1036.74,611.59625,23148.51362,23,0,0,0,0,89.3225,44.66125,89.3225,89.3225,232.5,232.5,242.725,242.725,0,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,31000,31200,31300,-1,-1,-1,,,101,-1,-1,-1,,-1
2011201,武则天,0,0,22,5133.45263,1024.254,986.517,41067.62104,24,0,180.072,0,0,118.586,237.172,237.172,237.172,386.5,386.5,399.825,399.825,115.2754902,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,84000,84200,84400,-1,-1,-1,,,204,-1,-1,-1,,-1
2011202,狄仁杰,0,0,22,5579.839815,1414.446,892.563,44638.71852,23,0,0,67.527,0,222.34875,111.174375,222.34875,222.34875,386.5,386.5,399.825,399.825,115.2754902,0,6,0,0,0,1,0,6,0,0,0,0,0,0,0,40000,40200,40300,40400,-1,-1,,,110,-1,-1,-1,,-1
2011203,哪吒,0,0,22,5133.45263,1511.994,845.586,41067.62104,23,0,0,45.018,0,148.2325,74.11625,148.2325,148.2325,386.5,386.5,399.825,399.825,115.2754902,0,10,0,0,0,1,0,6,0,0,0,0,0,0,0,36000,36200,36300,-1,-1,-1,,,106,-1,-1,-1,,-1
2011301,武则天,0,0,32,12378.41772,1872.888545,1858.915554,74270.50635,23,0,516.312,0,0,182.826,365.652,365.652,365.652,620.5986,620.5986,637.58313,637.58313,229.8730963,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,84000,84200,84400,-1,-1,-1,,,204,-1,-1,-1,,-1
2011302,纣王,0,0,32,13454.80187,3299.851246,2212.994707,80728.81125,23,0,0,129.078,0,228.5325,114.26625,228.5325,228.5325,620.5986,620.5986,637.58313,637.58313,229.8730963,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,31000,31200,31300,-1,-1,-1,,,101,-1,-1,-1,,-1
2011303,鲁班,0,0,32,13454.80187,1694.518207,2212.994707,80728.81125,23,0,0,438.8652,0,228.5325,114.26625,228.5325,228.5325,620.5986,620.5986,637.58313,637.58313,229.8730963,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,39000,39200,39300,39400,-1,-1,,,109,-1,-1,-1,,-1
2011401,狄仁杰,0,0,42,42623.7091,3595.538575,2378.386064,170494.8364,23,0,0,407.7,0,480.98625,240.493125,480.98625,480.98625,892.3266,892.3266,910.96313,910.96313,334.7136283,0,6,0,0,0,1,0,6,0,0,0,0,0,0,0,40000,40200,40300,40400,-1,-1,,,110,-1,-1,-1,,-1
