"Id
===
Id
===
int-c","技能名称
===
Name
===
string-c","技能图标
===
Image
===
string-c","技能描述
===
Desc
===
string-c","技能分组
===
SkillGroup
===
int-c","技能优先级
===
Priority
===
int-c","技能优先类型
===
PriorType
===
int-c","技能类型
===
SkillType
===
int-c","技能CD时间
===
CDTime
===
float-c","技能消耗HP
===
DepleteHP
===
int-c","技能消耗MP
===
DepleteMP
===
int-c","技能消耗怒气
===
DepleteRage
===
int-c","武将无双技切换时间
===
ModelWSSwtichTime
===
float-c","目标预警范围
===
AlertTarget
===
int-c","预警颜色
===
AlertColor
===
int-c","技能招式0
===
Steps0
===
int-c","技能招式1
===
Steps1
===
int-c","技能招式2
===
Steps2
===
int-c","技能招式3
===
Steps3
===
int-c","技能招式4
===
Steps4
===
int-c","技能招式5
===
Steps5
===
int-c","技能招式6
===
Steps6
===
int-c","技能招式7
===
Steps7
===
int-c","技能招式8
===
Steps8
===
int-c","技能招式9
===
Steps9
===
int-c","技能招式10
===
Steps10
===
int-c","技能招式11
===
Steps11
===
int-c","技能招式12
===
Steps12
===
int-c","技能招式13
===
Steps13
===
int-c","技能招式14
===
Steps14
===
int-c","技能招式15
===
Steps15
===
int-c","技能招式16
===
Steps16
===
int-c","技能招式17
===
Steps17
===
int-c","技能招式18
===
Steps18
===
int-c","技能招式19
===
Steps19
===
int-c"
43204,威慑,61000,以曹操为中心，呐喊眩晕周围5码内敌人，持续3秒，并受到一定的风属性伤害。,43200,1,1,1,0,0,0,0,0.7,10,1,4320400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43300,风沙掠影,20321,对前方敌人产生一个飓风向前移动，攻击所到敌人。,43300,1,1,1,0,0,0,0,0.7,-1,1,4330000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43301,风沙掠影,20321,对前方敌人产生一个飓风向前移动，攻击所到敌人。,43300,1,1,1,0,0,0,0,0.7,-1,1,4330100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43302,风沙掠影,20321,对前方敌人产生一个飓风向前移动，攻击所到敌人。,43300,1,1,1,0,0,0,0,0.7,-1,1,4330200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43303,风沙掠影,20321,对前方敌人产生一个飓风向前移动，攻击所到敌人。,43300,1,1,1,0,0,0,0,0.7,-1,1,4330300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43304,风沙掠影,20321,对前方敌人产生一个飓风向前移动，攻击所到敌人。,43300,1,1,1,0,0,0,0,0.7,-1,1,4330400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43400,挥舞刀影,61001,向前挥舞产生一长串的刀光攻击。,43400,1,1,1,0,0,0,0,0.7,5043,1,4340000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43401,挥舞刀影,61001,向前挥舞产生一长串的刀光攻击。,43400,1,1,1,0,0,0,0,0.7,5043,1,4340100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43402,挥舞刀影,61001,向前挥舞产生一长串的刀光攻击。,43400,1,1,1,0,0,0,0,0.7,5043,1,4340200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43403,挥舞刀影,61001,向前挥舞产生一长串的刀光攻击。,43400,1,1,1,0,0,0,0,0.7,5043,1,4340300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43404,挥舞刀影,61001,向前挥舞产生一长串的刀光攻击。,43400,1,1,1,0,0,0,0,0.7,5043,1,4340400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#荆轲,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
44000,普通攻击,PetSkillBlank,双手匕首快速挥舞，对敌人造成4次伤害。,44000,1,2,0,0,0,0,0,0,1108,1,4400000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44001,普通攻击,PetSkillBlank,双手匕首快速挥舞，对敌人造成4次伤害。,44000,1,2,0,0,0,0,0,0,1108,1,4400100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44002,普通攻击,PetSkillBlank,双手匕首快速挥舞，对敌人造成4次伤害。,44000,1,2,0,0,0,0,0,0,1108,1,4400200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44003,普通攻击,PetSkillBlank,双手匕首快速挥舞，对敌人造成4次伤害。,44000,1,2,0,0,0,0,0,0,1108,1,4400300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44004,普通攻击,PetSkillBlank,双手匕首快速挥舞，对敌人造成4次伤害。,44000,1,2,0,0,0,0,0,0,1108,1,4400400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44100,召唤技,61014,,44100,1,1,2,7,0,25,0,0,-1,1,4410000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44101,召唤技,61014,,44100,1,1,2,7,0,45,0,0,-1,1,4410000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44102,召唤技,61014,,44100,1,1,2,7,0,65,0,0,-1,1,4410000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44103,召唤技,61014,,44100,1,1,2,7,0,85,0,0,-1,1,4410000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44104,召唤技,61014,,44100,1,1,2,7,0,105,0,0,-1,1,4410000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44200,飞身噬蛇,61002,飞身旋转出去快速攻击敌人，造成偷袭伤害,44200,1,1,1,0,0,0,0,0.7,-1,1,4420000,4420001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44201,飞身噬蛇,61002,飞身旋转出去快速攻击敌人，造成偷袭伤害,44200,1,1,1,0,0,0,0,0.7,-1,1,4420100,4420101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44202,飞身噬蛇,61002,飞身旋转出去快速攻击敌人，造成偷袭伤害,44200,1,1,1,0,0,0,0,0.7,-1,1,4420200,4420201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44203,飞身噬蛇,61002,飞身旋转出去快速攻击敌人，造成偷袭伤害,44200,1,1,1,0,0,0,0,0.7,-1,1,4420300,4420301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44204,飞身噬蛇,61002,飞身旋转出去快速攻击敌人，造成偷袭伤害,44200,1,1,1,0,0,0,0,0.7,-1,1,4420400,4420401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44300,锁喉,20121,快速旋转飞刀刺进敌人的喉咙，产生大量的伤害。,44300,1,1,1,0,0,0,0,0.7,5122,1,4430000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44301,锁喉,20121,快速旋转飞刀刺进敌人的喉咙，产生大量的伤害。,44300,1,1,1,0,0,0,0,0.7,5122,1,4430100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44302,锁喉,20121,快速旋转飞刀刺进敌人的喉咙，产生大量的伤害。,44300,1,1,1,0,0,0,0,0.7,5122,1,4430200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44303,锁喉,20121,快速旋转飞刀刺进敌人的喉咙，产生大量的伤害。,44300,1,1,1,0,0,0,0,0.7,5122,1,4430300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44304,锁喉,20121,快速旋转飞刀刺进敌人的喉咙，产生大量的伤害。,44300,1,1,1,0,0,0,0,0.7,5122,1,4430400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44400,嗜血狂暴,61004,增加友军的攻击速度，持续10秒钟,44400,1,1,1,0,0,0,0,0.7,-1,1,4440000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44401,嗜血狂暴,61004,增加友军的攻击速度，持续10秒钟,44400,1,1,1,0,0,0,0,0.7,-1,1,4440100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44402,嗜血狂暴,61004,增加友军的攻击速度，持续10秒钟,44400,1,1,1,0,0,0,0,0.7,-1,1,4440200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44403,嗜血狂暴,61004,增加友军的攻击速度，持续10秒钟,44400,1,1,1,0,0,0,0,0.7,-1,1,4440300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44404,嗜血狂暴,61004,增加友军的攻击速度，持续10秒钟,44400,1,1,1,0,0,0,0,0.7,-1,1,4440400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#女性武将,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
#妲己,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
80000,普通攻击,PetSkillBlank,0,80000,1,2,0,0,0,0,0,0,1159,1,8000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80001,普通攻击,PetSkillBlank,0,80000,1,2,0,0,0,0,0,0,1159,1,8000100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80002,普通攻击,PetSkillBlank,0,80000,1,2,0,0,0,0,0,0,1159,1,8000200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80003,普通攻击,PetSkillBlank,0,80000,1,2,0,0,0,0,0,0,1159,1,8000300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80004,普通攻击,PetSkillBlank,0,80000,1,2,0,0,0,0,0,0,1159,1,8000400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80100,召唤技,62000,,80100,1,1,2,20,0,72,0,0,-1,1,8010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80101,召唤技,62000,,80100,1,1,2,20,0,92,0,0,-1,1,8010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80102,召唤技,62000,,80100,1,1,2,20,0,112,0,0,-1,1,8010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80103,召唤技,62000,,80100,1,1,2,20,0,132,0,0,-1,1,8010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80104,召唤技,62000,,80100,1,1,2,20,0,152,0,0,-1,1,8010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80200,妖能四起,61005,召唤4只小狐狸协助战斗，持续10秒钟，技能CD15秒。,80400,1,1,1,0,0,0,0,0.7,10002,1,8020000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80201,妖能四起,61005,召唤4只小狐狸协助战斗，持续10秒钟，技能CD15秒。,80400,1,1,1,0,0,0,0,0.7,10002,1,8020100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80202,妖能四起,61005,召唤4只小狐狸协助战斗，持续10秒钟，技能CD15秒。,80400,1,1,1,0,0,0,0,0.7,10002,1,8020200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80203,妖能四起,61005,召唤4只小狐狸协助战斗，持续10秒钟，技能CD15秒。,80400,1,1,1,0,0,0,0,0.7,10002,1,8020300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80204,妖能四起,61005,召唤4只小狐狸协助战斗，持续10秒钟，技能CD15秒。,80400,1,1,1,0,0,0,0,0.7,10002,1,8020400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80300,媚狐踪影,61005,召唤恢复血量，恢复能量，增加无双值三个子弹球，持续3秒，触碰即恢复一定量的数值,80400,1,1,1,0,0,0,0,0.7,-1,1,8030000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80301,媚狐踪影,61005,召唤恢复血量，恢复能量，增加无双值三个子弹球，持续3秒，触碰即恢复一定量的数值,80400,1,1,1,0,0,0,0,0.7,-1,1,8030100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80302,媚狐踪影,61005,召唤恢复血量，恢复能量，增加无双值三个子弹球，持续3秒，触碰即恢复一定量的数值,80400,1,1,1,0,0,0,0,0.7,-1,1,8030200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80303,媚狐踪影,61005,召唤恢复血量，恢复能量，增加无双值三个子弹球，持续3秒，触碰即恢复一定量的数值,80400,1,1,1,0,0,0,0,0.7,-1,1,8030300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80304,媚狐踪影,61005,召唤恢复血量，恢复能量，增加无双值三个子弹球，持续3秒，触碰即恢复一定量的数值,80400,1,1,1,0,0,0,0,0.7,-1,1,8030400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80400,花拳,61005,向前攻击，将敌人推后数步，产生大量伤害。,80400,1,1,1,0,0,0,0,0.7,-1,1,8040000,8040001,8040002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80401,花拳,61005,向前攻击，将敌人推后数步，产生大量伤害。,80400,1,1,1,0,0,0,0,0.7,-1,1,8040100,8040101,8040102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80402,花拳,61005,向前攻击，将敌人推后数步，产生大量伤害。,80400,1,1,1,0,0,0,0,0.7,-1,1,8040200,8040201,8040202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80403,花拳,61005,向前攻击，将敌人推后数步，产生大量伤害。,80400,1,1,1,0,0,0,0,0.7,-1,1,8040300,8040301,8040302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80404,花拳,61005,向前攻击，将敌人推后数步，产生大量伤害。,80400,1,1,1,0,0,0,0,0.7,-1,1,8040400,8040401,8040402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#貂蝉,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
81000,普通攻击,PetSkillBlank,操作魔石对前方敌人造成一定伤害。,81000,1,2,0,0,0,0,0,0,5045,1,8100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81001,普通攻击,PetSkillBlank,操作魔石对前方敌人造成一定伤害。,81000,1,2,0,0,0,0,0,0,5045,1,8100100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81002,普通攻击,PetSkillBlank,操作魔石对前方敌人造成一定伤害。,81000,1,2,0,0,0,0,0,0,5045,1,8100200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81003,普通攻击,PetSkillBlank,操作魔石对前方敌人造成一定伤害。,81000,1,2,0,0,0,0,0,0,5045,1,8100300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81004,普通攻击,PetSkillBlank,操作魔石对前方敌人造成一定伤害。,81000,1,2,0,0,0,0,0,0,5045,1,8100400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81100,召唤技,62001,,81100,1,1,2,4,0,14,0,0,-1,1,8110000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81101,召唤技,62001,,81100,1,1,2,4,0,34,0,0,-1,1,8110000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81102,召唤技,62001,,81100,1,1,2,4,0,54,0,0,-1,1,8110000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81103,召唤技,62001,,81100,1,1,2,4,0,74,0,0,-1,1,8110000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81104,召唤技,62001,,81100,1,1,2,4,0,94,0,0,-1,1,8110000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81200,生命恢复,61006,治疗周围的玩家。,81200,1,1,1,0,0,0,0,0.7,1210,2,8120000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81201,生命恢复,61006,治疗周围的玩家。,81200,1,1,1,0,0,0,0,0.7,1210,2,8120100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81202,生命恢复,61006,治疗周围的玩家。,81200,1,1,1,0,0,0,0,0.7,1210,2,8120200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81203,生命恢复,61006,治疗周围的玩家。,81200,1,1,1,0,0,0,0,0.7,1210,2,8120300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81204,生命恢复,61006,治疗周围的玩家。,81200,1,1,1,0,0,0,0,0.7,1210,2,8120400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81300,冰封,61006,原地旋转形成一道寒冰气，推出后让前方敌人造成一定伤害并附带行动迟缓，持续5秒。,81200,1,1,1,0,0,0,0,0.7,5087,1,8130000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81301,冰封,61006,原地旋转形成一道寒冰气，推出后让前方敌人造成一定伤害并附带行动迟缓，持续5秒。,81200,1,1,1,0,0,0,0,0.7,5087,1,8130100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81302,冰封,61006,原地旋转形成一道寒冰气，推出后让前方敌人造成一定伤害并附带行动迟缓，持续5秒。,81200,1,1,1,0,0,0,0,0.7,5087,1,8130200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81303,冰封,61006,原地旋转形成一道寒冰气，推出后让前方敌人造成一定伤害并附带行动迟缓，持续5秒。,81200,1,1,1,0,0,0,0,0.7,5087,1,8130300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81304,冰封,61006,原地旋转形成一道寒冰气，推出后让前方敌人造成一定伤害并附带行动迟缓，持续5秒。,81200,1,1,1,0,0,0,0,0.7,5087,1,8130400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81400,旋转冰锥,61006,原地旋转形成周围的冰锥效果。,81200,1,1,1,0,0,0,0,0.7,-1,1,8140000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81401,旋转冰锥,61006,原地旋转形成周围的冰锥效果。,81200,1,1,1,0,0,0,0,0.7,-1,1,8140100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81402,旋转冰锥,61006,原地旋转形成周围的冰锥效果。,81200,1,1,1,0,0,0,0,0.7,-1,1,8140200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81403,旋转冰锥,61006,原地旋转形成周围的冰锥效果。,81200,1,1,1,0,0,0,0,0.7,-1,1,8140300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81404,旋转冰锥,61006,原地旋转形成周围的冰锥效果。,81200,1,1,1,0,0,0,0,0.7,-1,1,8140400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
#西施,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
82000,普通攻击,PetSkillBlank,0,82000,1,2,0,0,0,0,0,0,1159,1,8200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82001,普通攻击,PetSkillBlank,0,82000,1,2,0,0,0,0,0,0,1159,1,8200100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82002,普通攻击,PetSkillBlank,0,82000,1,2,0,0,0,0,0,0,1159,1,8200200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82003,普通攻击,PetSkillBlank,0,82000,1,2,0,0,0,0,0,0,1159,1,8200300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82004,普通攻击,PetSkillBlank,0,82000,1,2,0,0,0,0,0,0,1159,1,8200400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82100,召唤技,62002,,82100,1,1,2,9,0,32,0,0,-1,1,8210000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82101,召唤技,62002,,82100,1,1,2,9,0,52,0,0,-1,1,8210000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82102,召唤技,62002,,82100,1,1,2,9,0,72,0,0,-1,1,8210000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82103,召唤技,62002,,82100,1,1,2,9,0,92,0,0,-1,1,8210000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82104,召唤技,62002,,82100,1,1,2,9,0,112,0,0,-1,1,8210000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82200,风沙阻扰,61010,旋转穿过敌方，被攻击到的敌人受到一定伤害，并会附带30秒的风沙效果。风沙效果：每3秒触发一次眩晕。,82200,1,1,1,0,0,0,0,0.7,1210,1,8220000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82201,风沙阻扰,61010,旋转穿过敌方，被攻击到的敌人受到一定伤害，并会附带30秒的风沙效果。风沙效果：每3秒触发一次眩晕。,82200,1,1,1,0,0,0,0,0.7,1210,1,8220100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82202,风沙阻扰,61010,旋转穿过敌方，被攻击到的敌人受到一定伤害，并会附带30秒的风沙效果。风沙效果：每3秒触发一次眩晕。,82200,1,1,1,0,0,0,0,0.7,1210,1,8220200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82203,风沙阻扰,61010,旋转穿过敌方，被攻击到的敌人受到一定伤害，并会附带30秒的风沙效果。风沙效果：每3秒触发一次眩晕。,82200,1,1,1,0,0,0,0,0.7,1210,1,8220300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82204,风沙阻扰,61010,旋转穿过敌方，被攻击到的敌人受到一定伤害，并会附带30秒的风沙效果。风沙效果：每3秒触发一次眩晕。,82200,1,1,1,0,0,0,0,0.7,1210,1,8220400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82300,沙暴,61010,抬手在自己周围半径3码内产生沙暴，造成大量的伤害。（受风属性影响）,82300,1,1,1,0,0,0,0,0.7,-1,1,8230000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82301,沙暴,61010,抬手在自己周围半径3码内产生沙暴，造成大量的伤害。（受风属性影响）,82300,1,1,1,0,0,0,0,0.7,-1,1,8230100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82302,沙暴,61010,抬手在自己周围半径3码内产生沙暴，造成大量的伤害。（受风属性影响）,82300,1,1,1,0,0,0,0,0.7,-1,1,8230200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82303,沙暴,61010,抬手在自己周围半径3码内产生沙暴，造成大量的伤害。（受风属性影响）,82300,1,1,1,0,0,0,0,0.7,-1,1,8230300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82304,沙暴,61010,抬手在自己周围半径3码内产生沙暴，造成大量的伤害。（受风属性影响）,82300,1,1,1,0,0,0,0,0.7,-1,1,8230400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82400,魔力护体,61010,增加周围友军格挡10%和额外15点,82400,1,1,1,0,0,0,0,0.7,0,1,8240000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
